t,date,y,filtered_h_plugin,filtered_vol_plugin,filtered_h_postmean,filtered_vol_postmean,filtered_var_postmean,smoothed_h,smoothed_vol,smoothed_var,smoothed_vol_q05,smoothed_vol_q95,ess_filter_plugin
120,2023-02-02,-0.00098038,-9.08076473936082,0.010669326146631825,-8.831625555734561,0.012084727932967011,0.21857615829603716,-8.414107749809457,0.014890172090404857,0.20638278758936676,0.010471879620733322,0.02350005832299603,1351.321488453802
121,2023-02-03,-0.00059017,-9.08872925493276,0.010626922626425162,-8.855846734406192,0.011939257400639806,0.2310557226865229,-8.396701225267742,0.015020330744225886,0.21380428528477619,0.010274831120431118,0.023808089386925534,1348.4505551703617
122,2023-02-06,0.00313393,-9.07202914664911,0.010716029511639096,-8.872445229872678,0.011840580583779098,0.2410841163539884,-8.377849644517529,0.015162578579150326,0.206251512558716,0.01093235563956027,0.022975638935910883,1377.911535761082
123,2023-02-07,-0.01414601,-8.771185806352925,0.01245550103850261,-8.725428517824744,0.012743750824891964,0.2137992972969549,-8.350691964779532,0.015369873029597938,0.1964977690314715,0.011054014842793265,0.023836550740654213,1425.3349478701002
124,2023-02-08,-0.01895581,-8.611378977613377,0.01349158004072887,-8.628302813491612,0.013377897063911678,0.19773634582736543,-8.353238463431104,0.01535031580238089,0.2066145827138306,0.010793607946889227,0.022914748438709127,1256.734823420886
125,2023-02-09,0.00320432,-9.076549288551405,0.010691837872336235,-8.928977188843232,0.011510580830280413,0.2647481812280439,-8.349699255240628,0.015377503833018223,0.20692732117251383,0.010521885523672765,0.02289545472446887,1380.583687117771
126,2023-02-10,-0.0167811,-8.688120457357448,0.012983704229031974,-8.70256331159691,0.012890281085402732,0.21440074791633262,-8.319761875747837,0.01560941629964085,0.18915835140080925,0.010890029245606711,0.022361670077354807,1344.0037930351448
127,2023-02-13,-0.00778578,-8.98215589463887,0.011208555063358565,-8.91233802954259,0.011606743486095812,0.25741045909692506,-8.317234647102266,0.01562915304884071,0.19074791681388878,0.010812746466530701,0.022999796361816646,1463.6544626791326
128,2023-02-14,0.0117208,-8.86235740658217,0.011900454297996951,-8.846033900067704,0.011997980319905309,0.2433487981868701,-8.304142162546496,0.015731800883527974,0.1732548491649597,0.01110746870255279,0.022224074089502718,1468.8076696227836
129,2023-02-15,-0.00655753,-9.014936842221875,0.011026338919129852,-8.955287959450143,0.011360146385494884,0.2703800626021686,-8.286940648225604,0.01586768981881503,0.16071464806869792,0.011300094593146497,0.02182151769597487,1447.2644015311687
130,2023-02-16,0.03646658,-8.094991185762344,0.017466062041253384,-8.228606955298067,0.016337315752967325,0.16439889251459344,-8.255962179419388,0.01611538151110718,0.14683019814014636,0.011623300489846064,0.02193705304281249,472.37353371104456
131,2023-02-17,0.02094819,-8.076142156207894,0.017631449324347744,-8.208532764196706,0.01650212064989039,0.15852859448344214,-8.296408309904626,0.01579275236994254,0.14483840754575403,0.0114435039984643,0.021580811164769308,1464.044046582364
132,2023-02-20,0.00537047,-8.283316581566098,0.015896468667875228,-8.402473372590066,0.014977043458477167,0.19235779367350095,-8.351540512405736,0.015363353378117277,0.16303074089055863,0.010996769571302413,0.02132236194413536,1434.0623712905754
133,2023-02-21,0.01400084,-8.241717353990554,0.016230571638138267,-8.359886826840144,0.015299373281440402,0.192927133490944,-8.357710149880017,0.015316033242297241,0.1615488181027775,0.011326230593332225,0.021530972163428412,1489.9441389803044
134,2023-02-22,0.01916015,-8.185418859582253,0.016693941166482276,-8.319539176291169,0.015611154500677576,0.1901092057872573,-8.392118963944847,0.015054783737622724,0.1630504452007668,0.010994341867667661,0.02117062650253487,1460.9768174451617
135,2023-02-23,-0.03126251,-7.976607135674234,0.018531124264913545,-8.119659190673792,0.017251958679088072,0.1698978778125931,-8.423249939539206,0.014822263028852672,0.16724415246329133,0.010613377729335901,0.020702234983451907,1115.764577240741
136,2023-02-24,0.00792,-8.415700337467658,0.014878319857811132,-8.52523164638194,0.014085409238054045,0.23147880207523192,-8.494228503179146,0.014305456349517406,0.19703297610134737,0.010022781886537385,0.020455741652779698,1449.3870248708613
137,2023-02-27,0.00850598,-8.436695571928094,0.014722949884978222,-8.545056772049767,0.013946476461492436,0.2310933382627507,-8.519942711699159,0.014122706937312123,0.20703848619513104,0.009854886883159978,0.020724609114703377,1454.8278453428566
138,2023-02-28,-0.01393396,-8.380625670958658,0.015141547318834832,-8.496490572012316,0.014289285532640222,0.2226224229672709,-8.539546784459036,0.013984951893063004,0.22376725261916358,0.009656503641279963,0.021183492089663608,1487.1958589178175
139,2023-03-01,0.00064269,-8.572305663635376,0.013757752001361312,-8.659131706181636,0.013173265381236652,0.25845861024694794,-8.580931084655326,0.013698546559443019,0.22903098679585146,0.009677839149694136,0.019984058225805096,1381.8106281077555
140,2023-03-02,0.01335454,-8.437758317917176,0.014715128585207144,-8.556673546172188,0.013865704731883892,0.2324601665980826,-8.579249420921016,0.013710069577705488,0.23510565830432312,0.009215256774214961,0.020607960693690877,1484.943682298387
141,2023-03-03,0.00346819,-8.607750767848733,0.013516077395618196,-8.707647368264379,0.012857555238291752,0.26016038137365793,-8.594628963732312,0.013605046595582688,0.23129203766098616,0.00881841352240555,0.01966416372436113,1393.0682161720747
142,2023-03-06,-0.01554273,-8.41983118706025,0.01484762152051632,-8.555990015172775,0.01387044436126514,0.2272725042846308,-8.607268570383624,0.013519336497614281,0.23384028286613823,0.008867023963107094,0.019659154256329366,1466.696450357277
143,2023-03-07,0.00041219,-8.670324475046064,0.01309974862981294,-8.772753667450479,0.012445740616984358,0.2828387510777588,-8.635005741065,0.013333136574835931,0.24980294818937646,0.00883497529873482,0.019353795715827654,1371.2986915914576
144,2023-03-08,0.00646525,-8.650026272215316,0.013233376260343935,-8.747978398532412,0.012600872778783577,0.2802671253907295,-8.633299771067918,0.013344514392181655,0.23832560224289764,0.008857323611701301,0.019614561234537285,1431.9761603507611
145,2023-03-09,-0.02957475,-8.120586566590283,0.01724396100794762,-8.269246907577639,0.01600869200737037,0.1772505423860582,-8.640949727132316,0.013293569411609312,0.24446487220938243,0.008577598667020639,0.019254394362646785,983.0632416808483
146,2023-03-10,-0.00066845,-8.731531797207753,0.01270492076686299,-8.842260751476424,0.012020636765991017,0.305701742052753,-8.7203045345852,0.012776442067172617,0.2730593499274915,0.008127213789481415,0.01881526581866255,1370.312170700581
147,2023-03-13,-0.00921204,-8.650949318877446,0.013227270157613845,-8.773879076336302,0.012438739313460895,0.2864809850984658,-8.708550678214436,0.012851749370724851,0.2648532725036921,0.008145019178652546,0.019199311009588767,1468.4595947716007
148,2023-03-14,0.00963827,-8.658970504925225,0.013174327197492851,-8.778948785243129,0.012407248848451848,0.28427581102358634,-8.70947381481689,0.012845818779391784,0.2661520440059122,0.008317877198412814,0.019027727408283675,1473.023084291734
149,2023-03-15,-0.00427827,-8.767978097972549,0.012475493874545324,-8.879125783150599,0.01180109575090828,0.3024497775807341,-8.713134201316842,0.012822329949676654,0.2608027171446858,0.008360624103326126,0.019178216769075274,1401.6836582119356
150,2023-03-16,0.00614377,-8.759770390290502,0.012526796675597798,-8.870542566901953,0.011851850260642682,0.30261097881696203,-8.72344695936926,0.012756383325468983,0.25332341602260383,0.008256329910345774,0.018654722223995408,1430.070094008692
151,2023-03-17,0.01078592,-8.677569258670516,0.013052382049584527,-8.80253890597793,0.012261764285580732,0.2827193903328499,-8.724299860987639,0.012750944515252443,0.26596615531495904,0.008269324242438007,0.019040769298974393,1481.0350153433515
152,2023-03-20,-0.01361913,-8.614047409660799,0.013473591361513899,-8.753071033898078,0.012568827769309244,0.2694152972186352,-8.734014730950227,0.01268915781524489,0.2666085748033677,0.007958501410870608,0.019679909877075723,1470.4407448875938
153,2023-03-21,-0.00684168,-8.77823644827904,0.01241166870650089,-8.91310676049549,0.011602283111867598,0.2975834728724783,-8.757404967212361,0.012541621027311498,0.28653727065595463,0.008063290531888662,0.01973319422983436,1443.8155301220993
154,2023-03-22,-0.00045026,-8.863642965737256,0.01189280738691314,-8.9909313457359,0.011159482736624895,0.31256446265687254,-8.747094702172266,0.012606441681702423,0.28889387698572816,0.008194567495101767,0.01923603378981438,1359.6161976399926
155,2023-03-23,-0.00412429,-8.850825713453563,0.011969268687485962,-8.977724936760671,0.011233414909103116,0.3129572837669819,-8.744855400284177,0.012620564400814903,0.2753513797341322,0.008057421082918658,0.019298898865294102,1398.5688178291298
156,2023-03-24,-0.0001542,-8.889868129153669,0.011737879947509331,-9.025360910168162,0.010969018773117978,0.3186605290330689,-8.730798698732563,0.01270957859949413,0.26904321392570474,0.008270889621397248,0.01965633762074954,1359.3114633143632
157,2023-03-27,-0.0268982,-8.27951706860193,0.015926696791214598,-8.428154192955732,0.01478596148798155,0.20413677199028818,-8.722003038314515,0.012765596255987926,0.2645614828223138,0.00834293495993451,0.019729554427797658,1001.8352321718559
158,2023-03-28,-0.00160082,-8.903684715166792,0.0116570706819797,-9.049516532194401,0.010837333870832888,0.3179510588118704,-8.796656057666672,0.012297884431533321,0.2850851288563185,0.008019243632903267,0.018723997645405152,1365.0060114170321
159,2023-03-29,-0.01806042,-8.545590874902777,0.013942752532321107,-8.70217274953339,0.01289279855859215,0.24333457196747796,-8.781506590406824,0.01239139132813914,0.26990606099163356,0.007984370318986878,0.018440606866948334,1362.4567595384337
160,2023-03-30,-0.00837607,-8.810993684027444,0.01221003844746777,-8.973446929769818,0.01125746893951556,0.2996892153504974,-8.798933078138873,0.01228389113149482,0.27727913976174046,0.00785535072084875,0.018404986561870604,1466.1630657929531
161,2023-03-31,-0.007932,-8.834409062573306,0.012067920670039887,-8.983690888584636,0.011199955831641316,0.30352051862978857,-8.813933228249185,0.01219210565527219,0.26075642285936396,0.007949273024084198,0.018258800940778475,1462.1106862729196
162,2023-04-03,-0.00922034,-8.805364904146998,0.012244450658820462,-8.968715984298946,0.011284129695576184,0.29440456581985963,-8.833159007480429,0.012075465810601609,0.24753556360123236,0.008018547086132392,0.01822335654617558,1475.0139865790002
163,2023-04-04,-0.00317863,-8.935333856313951,0.011474054440191412,-9.090865708814029,0.01061557672245863,0.31827831927930716,-8.843030948425547,0.012016008528330005,0.2522442838410581,0.008141873831068343,0.018895484688707203,1383.0057956541718
164,2023-04-05,-0.02847652,-8.248625616861926,0.016174605822709135,-8.441183421876762,0.014689949728819601,0.19638662013193847,-8.83197193016391,0.012082635193819267,0.22884827681087666,0.008483194337143195,0.01815520994884628,884.7154011519275
165,2023-04-06,-0.02692843,-8.29297685669631,0.015819871673339057,-8.478701228275852,0.014416950968074618,0.20412631515797824,-8.900199388783678,0.011677402740798327,0.2547853703214741,0.008025893077304086,0.0178076582280461,955.0247781648912
166,2023-04-07,-0.01028265,-8.806199616494332,0.012239341428003517,-8.982053951267204,0.011209126396866689,0.2894036267332439,-8.970824758214414,0.011272238126655062,0.2898777491643878,0.007318041509239696,0.01792430622701949,1480.022138309207
167,2023-04-10,-0.00836114,-8.867616532985302,0.011869202408709909,-9.037528211207427,0.01090248967145217,0.2969336543057539,-8.979298488743723,0.011224580203872505,0.28592146800622165,0.007350992944598139,0.01789131997802458,1466.2141010675898
168,2023-04-11,-0.01032951,-8.811569969181646,0.012206520722350548,-8.988893232854583,0.011170860675778518,0.2770123962013463,-8.978220268022806,0.01123063312280126,0.30149589416305694,0.007232199930535834,0.018034499596414406,1479.0108809432963
169,2023-04-12,0.00483447,-8.954272932629864,0.011365913275389862,-9.121064681017973,0.010456491047783498,0.31642245549632686,-8.97419591173514,0.01125325390820499,0.3060643460672605,0.007132664434981846,0.018401769848718923,1407.1780443628284
170,2023-04-13,-0.01109148,-8.797133621699592,0.012294948268455988,-8.98863585448116,0.011172298337257509,0.27988727758928944,-8.988751776643028,0.011171650797535597,0.3207091728905878,0.007081874781742845,0.018135386194069906,1476.6017062707942
171,2023-04-14,-0.01149608,-8.797057955817081,0.01229541343131075,-8.988483960475977,0.011173146872049712,0.2857755454495166,-9.020744914520673,0.010994364482244627,0.32614742108101896,0.0066317237369636585,0.017880309601686364,1473.362556178836
172,2023-04-17,0.00927939,-8.879834909501941,0.01179691225862242,-9.050017516771451,0.010834619542243457,0.2981153719472837,-9.038651144408668,0.010896370005792742,0.32755233564479896,0.006752628285342132,0.017547726789303348,1475.9712680769708
173,2023-04-18,0.00719502,-8.94019306862922,0.011446210845052283,-9.106804774948431,0.010531311754960172,0.3158280689218214,-9.039174185604171,0.010893520753180865,0.3288142397459357,0.006811305912015783,0.017917821246293146,1453.6860239849914
174,2023-04-19,0.00055689,-9.03982796738066,0.010889960342470365,-9.207551372718454,0.010013954723955935,0.33827025625242696,-9.057500424588719,0.010794158052208515,0.3118605604576897,0.006883794791605454,0.01696062624008792,1354.3021429499943
175,2023-04-20,-0.00176749,-9.041659918096578,0.010879989974150461,-9.207254548168883,0.010015441028046272,0.33699850481799554,-9.046078667056225,0.01085597853685655,0.313672294034914,0.006949711960197587,0.0172251540150864,1361.0222691166
176,2023-04-21,-0.02019292,-8.551156975624384,0.013904003095682967,-8.738824677308777,0.012658677398015896,0.22406305822306805,-9.041601411578968,0.010880308253968306,0.32149248461294466,0.006838795030860511,0.017164081097468375,1225.0792712379111
177,2023-04-24,0.01418344,-8.756423238568088,0.012547778772800704,-8.928391307482809,0.011513953241592585,0.25900492563547556,-9.08416446453652,0.01065120516423104,0.34798807252618885,0.006414900876202539,0.01697153408011113,1440.1259608926368
178,2023-04-25,-0.00645047,-8.971624353184225,0.011267732414948889,-9.150723450316878,0.01030257180448069,0.3211521455298537,-9.104609560611037,0.010542877344313967,0.3525702199638612,0.006230494913563078,0.01714255993767115,1445.7522787855105
179,2023-04-26,-0.00197092,-9.037452705681122,0.010902901278332103,-9.224966427887043,0.009927136471685905,0.3469150532104349,-9.116376858331948,0.010481028881778145,0.3313866374678083,0.00630071337646118,0.016075529672646964,1373.578132089864
180,2023-04-27,0.00581112,-8.98112843765113,0.011214314696786958,-9.17064932535428,0.010200437548735154,0.32351671567158796,-9.112436932752995,0.010501696469175922,0.3221257116553925,0.006594844545337895,0.016876432036783125,1436.6315538951694
181,2023-04-28,0.00521636,-8.992510311387289,0.011150675993504345,-9.182539197426777,0.010139976496579151,0.32851408718539465,-9.086357115545777,0.010639534375015362,0.297684349373259,0.006613305434936206,0.01628773610788135,1423.8875127364731
182,2023-05-01,0.00109626,-9.044046142672578,0.010867016665265086,-9.238140773426974,0.009861959609933461,0.34504586101389334,-9.084567200580898,0.01064906056804699,0.3068519703802346,0.006539592020033119,0.016440174542168118,1365.0469110047652
183,2023-05-02,-0.00261137,-9.036505712811026,0.010908064985621097,-9.236018424262712,0.009872430425500602,0.33751514216917816,-9.087852946496577,0.010631579877621884,0.29974749301186876,0.006329566119753712,0.016442162819860127,1378.4252301357185
184,2023-05-03,0.00125776,-9.041050268552164,0.010883306970141535,-9.249207004064033,0.009807542935843638,0.3316600372041162,-9.063465119679828,0.010762014077512306,0.30154200525002794,0.006824151380193839,0.016569034423456353,1363.2935638474278
185,2023-05-04,0.00198425,-9.038926248072094,0.010894871293217112,-9.243153200021542,0.009837274381766181,0.33143905293510245,-9.049347491068948,0.010838249887100665,0.2978126682312008,0.00683910680610856,0.016137688411396362,1370.9062810293071
186,2023-05-05,-0.01006171,-8.884076136323564,0.011771922074905057,-9.090172634149853,0.010619256053570576,0.29508423567764996,-9.031303852141667,0.010936473030392902,0.30472221408995215,0.006764855526987169,0.0171790989290562,1479.636905484287
187,2023-05-08,-0.00332532,-9.048116682959206,0.010844921842792619,-9.252178350727348,0.009792982949224779,0.34130648446044276,-9.041601806581149,0.010880306105095777,0.29695394877264447,0.006924759725031736,0.01687912811694358,1383.2729609058147
188,2023-05-09,0.00532323,-9.010754831027212,0.011049419177593153,-9.21857756886801,0.009958898713487813,0.3210652094350671,-9.037591901257327,0.01090214248692464,0.287170119097985,0.007136233472611083,0.01693509636676979,1422.1007042161082
189,2023-05-10,-0.0095967,-8.896937601250592,0.011696462882446105,-9.11857383673873,0.010469521906012512,0.2932921906868198,-9.026368149895617,0.010963495948197132,0.27106287226719084,0.007136642894608041,0.016403055296423184,1478.3119199839987
190,2023-05-11,0.00268128,-9.061670948944803,0.010771672854592245,-9.264683461358079,0.009731942808919933,0.323251125708828,-9.037574051706846,0.010902239786530165,0.26108309962264564,0.007315192442374182,0.016220210100113458,1374.1174310595704
191,2023-05-12,-0.00205805,-9.06343515639428,0.01076217531137051,-9.280385015544296,0.009655838624625416,0.3386370072614996,-9.020282928235783,0.010996904398385876,0.26086081686127377,0.007137288910582351,0.01628054336392319,1367.6404844684182
192,2023-05-15,-0.00275024,-9.058356500314549,0.010789538732556265,-9.280285957566246,0.009656316880394344,0.3373202640154357,-9.005585727963457,0.011078013907213573,0.2291060708511448,0.0076191003496865785,0.01568096848511279,1377.804898293824
193,2023-05-16,0.01448737,-8.76424202978677,0.012498820302927118,-8.978630776529279,0.011228328224139486,0.2599682726476699,-9.004439278819492,0.011084365917384174,0.2310298327395376,0.007608047539222636,0.015956800496212332,1426.1646609365575
194,2023-05-17,0.01074332,-8.886414907850071,0.011758164202522365,-9.105447384751042,0.010538461730683376,0.28860512039822317,-9.020164680338986,0.010997554598015066,0.2273343497713383,0.007370773250757886,0.01546257625772421,1479.3713949961607
195,2023-05-18,-0.01319731,-8.813456919000265,0.012195009607396992,-9.02548080444879,0.010968361231519544,0.2661800545462881,-9.0023215901216,0.011096108751417049,0.22595532391654893,0.007408483901385825,0.01577673378197006,1451.8893921769566
196,2023-05-19,-0.00690478,-8.991245249562876,0.011157731371899461,-9.216140186112616,0.009971042936007878,0.31494905529067074,-8.992499834822725,0.011150734404045817,0.23897822491372517,0.007487068840126457,0.01601774726769321,1454.4935505714
197,2023-05-22,-0.00044509,-9.084364085762289,0.010650142113968378,-9.311250738829546,0.009507965391602998,0.3350104407301525,-8.97358174174256,0.011256710144291606,0.2376066596299152,0.007273643679779568,0.016599502994851228,1357.5470413516841
198,2023-05-23,0.01111103,-8.883463410980681,0.011775529104901386,-9.103179743432133,0.010550417232729318,0.2801625957911167,-8.966065248708869,0.011299095232899634,0.23739962517236837,0.007471972346085788,0.01685503657151283,1478.576550191018
199,2023-05-24,-0.00363035,-9.057261367621376,0.010795448338664464,-9.291550018020587,0.009602085072782304,0.3216962380535018,-8.944168412042588,0.011423482131700188,0.23853546434198283,0.0074956035548095915,0.016794709752263385,1400.5372070351248
200,2023-05-25,0.00085195,-9.079153075737203,0.010677927294125034,-9.321334972236265,0.00946014577783326,0.3273967653058591,-8.918364197642836,0.011571824026475936,0.23556361021536357,0.007812955936442304,0.01715504358436942,1369.8316024195528
201,2023-05-26,0.00174265,-9.082676236507488,0.010659133824813115,-9.323227497318406,0.009451198230282815,0.33349836677682243,-8.899001657698035,0.011684398029339009,0.21684305149327873,0.008032776823233277,0.01664875829952531,1371.5937817349175
202,2023-05-29,0.0114781,-8.87954680947689,0.011798611726382273,-9.100831965146396,0.010562809525137242,0.27149016181694896,-8.874810277236223,0.011826587092281049,0.2142929621388495,0.008168379883512319,0.016585469115894837,1475.6206341669993
203,2023-05-30,-0.00882479,-8.952141529596037,0.01137803240294787,-9.181808915725782,0.010143679692274008,0.28701605555476123,-8.858761465275864,0.011921870212407487,0.2175997301951186,0.00820502106852195,0.016995518131061507,1476.7162175749734
204,2023-05-31,-0.00057505,-9.101056111299696,0.010561625784909634,-9.324624587032513,0.009444598449755802,0.32445386860899605,-8.841286173944665,0.012026495714629791,0.23930180891189654,0.00809056252153347,0.017342440325921638,1354.2643190385402
205,2023-06-01,0.00472385,-9.052357360508692,0.01082195129577703,-9.284951346957804,0.009633817893063177,0.3139372695782937,-8.82261759902573,0.012139280044541458,0.2294061348988735,0.008374182061007589,0.017085366526978087,1416.0665898832747
206,2023-06-02,-0.00957333,-8.930687614671957,0.011500741041059682,-9.162883761132964,0.010240120615666318,0.28619341237866525,-8.80441302579373,0.012250279659600242,0.23845974885202884,0.008252615435622042,0.018360369202730226,1480.6827010371446
207,2023-06-05,0.00130133,-9.095451476428096,0.010591264321895659,-9.32934790215305,0.009422319859977995,0.3252647619414475,-8.797597879275683,0.012292094588238827,0.23706389117025148,0.008310083966737226,0.01798227722630996,1365.8963445545667
208,2023-06-06,-0.00015413,-9.109299949892026,0.0105181812148049,-9.337714017369077,0.009382988074117802,0.33156861346714844,-8.76824777198049,0.012473811829731712,0.2218435630189976,0.008686390548802195,0.017974307725311285,1359.467743066567
209,2023-06-07,0.00909082,-8.960688092698007,0.011329514605928967,-9.185476852048323,0.010125093555081621,0.28943697996853557,-8.742961480297849,0.012632521230819947,0.21840878161464725,0.008687513443545979,0.018099633739233498,1478.9460135079353
210,2023-06-08,0.00766218,-9.000013137714244,0.01110892356507095,-9.221331651610523,0.009945194335860238,0.29650287350892146,-8.717254502725934,0.012795941209321227,0.21893320829760063,0.008459401586898915,0.0184460318095217,1467.8247788428382
211,2023-06-09,-0.01157852,-8.881479995460744,0.011787212780930987,-9.105813517854626,0.01053653266741201,0.27027290659448505,-8.701080169366266,0.012899843690761777,0.21023314179221225,0.00855623299122881,0.018419113703958708,1471.949236904462
212,2023-06-12,0.00965296,-8.946719170774658,0.01140892214502803,-9.164431848573779,0.01023219738146798,0.2888976699684081,-8.690013427687783,0.012971421159378844,0.21287844675849704,0.00868086508245737,0.0188274485548584,1481.2350871509843
213,2023-06-13,0.00320726,-9.09585302259584,0.010589138094547403,-9.321580206618458,0.00945898587244424,0.3242743250983053,-8.667685822195972,0.013117042880213921,0.21634931795405493,0.008691988855073177,0.018406266418447333,1387.4154880104
214,2023-06-14,0.01075003,-8.906754716696788,0.011639190795895387,-9.143557352732278,0.010339552634437324,0.2780479711914833,-8.634508217869353,0.013336453759771286,0.2170576515730605,0.00896512826043436,0.01995450985285093,1477.9951670074263
215,2023-06-15,-0.00911224,-8.959415166766487,0.011336727717591406,-9.189380662956449,0.010105349605178907,0.2898689836213548,-8.612182494840383,0.0134861607709298,0.1986307884692527,0.009460218069324485,0.02001607371283923,1477.9054198234003
216,2023-06-16,0.00645439,-9.03204800143694,0.010932404602970014,-9.265440530727407,0.009728259628167401,0.30940047941731297,-8.605602787566275,0.013530601327372882,0.19636948873030743,0.009561064140771635,0.02036288347066568,1449.4178498653434
217,2023-06-19,-0.00718845,-9.017617845107775,0.0110115679983305,-9.242492019349985,0.009840527027224147,0.2985522422391781,-8.580770806976629,0.01369964438905386,0.1947337889028534,0.009596771209937833,0.020547187397903503,1460.4648465207008
218,2023-06-20,-0.01871287,-8.658568321886882,0.01317697670935131,-8.887209790590708,0.011753491950163977,0.2185315970494137,-8.554626944268554,0.013879900782911132,0.18721132823520284,0.009715974306365305,0.020733149267846536,1259.742190047466
219,2023-06-21,-0.01100923,-8.908265994746245,0.011630399091209661,-9.138176326906397,0.010367408791185128,0.26051465896385395,-8.54928121348989,0.013917049513983388,0.18548956705134476,0.010011385201496881,0.020319089295133718,1478.5684564719047
220,2023-06-22,-0.00601719,-9.040991744224279,0.010883625443913926,-9.275343077872858,0.009680211401478279,0.3036634538585137,-8.530990002854873,0.01404491316001231,0.18251568066754878,0.009999287085006794,0.019506055482673746,1441.9723047246134
221,2023-06-23,-0.00870686,-8.978507520631288,0.011229020224301644,-9.208400083992409,0.010009706147337863,0.2826118190451591,-8.494482601923375,0.01430363896572157,0.17215771500919108,0.010242457887693965,0.019907033801199178,1477.6919165455467
222,2023-06-26,0.02253566,-8.544186905045738,0.01395254357063947,-8.773040885415277,0.012443953425170618,0.19727517976880996,-8.470137288343029,0.014478816277298794,0.1525942469734478,0.010472218913700709,0.020033988487978095,1082.087995143078
223,2023-06-27,0.00482805,-9.070283383158593,0.010725387421761748,-9.297183860211298,0.009575074817520932,0.3092787344152036,-8.462981952035118,0.01453070945012552,0.14981114079813915,0.010602846520409335,0.020620090689768403,1419.223125868455
224,2023-06-28,0.0110373,-8.902351466023372,0.011664844162439136,-9.135871747778118,0.010379361933560398,0.2643744196302452,-8.409542150191571,0.014924202199593265,0.14714718552517767,0.010411308687552676,0.020382966736513852,1477.9075055979308
225,2023-06-29,-0.01096422,-8.89974907403068,0.011680032290183877,-9.13227449593655,0.010398047321949896,0.2671710510133396,-8.385303643342608,0.015106172835072864,0.12923929868042555,0.011014330158096027,0.019717915258167327,1480.3409932622435
226,2023-06-30,-0.02421872,-8.46811308160003,0.014493477754281963,-8.693109795393141,0.012951354552000444,0.2046604502946932,-8.343370505588776,0.015426241089839025,0.12180954813738748,0.011442103968305535,0.020512133518195443,1005.3711893059677
227,2023-07-03,0.02991312,-8.30067769929647,0.015759075622799684,-8.523770361564836,0.01409570439596667,0.17158634477923126,-8.340928673939393,0.015445086733832608,0.13369867061379595,0.011595049906643035,0.02016036549043439,742.0715247462913
228,2023-07-04,-0.03016416,-8.080075757731347,0.017596805855953912,-8.283297356980627,0.015896621470119904,0.1343694896339101,-8.328570162367457,0.015540821355132708,0.1315500762554965,0.011545189272468953,0.020862039630588976,1168.4434616641422
229,2023-07-05,-0.0130749,-8.388582169964256,0.015081430125625956,-8.575307070899141,0.013737121177214602,0.18193772410763126,-8.349860271200285,0.015376265871083396,0.14802676140209256,0.011137445079528602,0.020520704864893564,1490.1277574750372
230,2023-07-06,0.00915686,-8.471753646435904,0.014467119528536541,-8.650810224994553,0.013228190105786415,0.19687755583120325,-8.350734868861908,0.01536954331798516,0.140448908098803,0.011496692544621412,0.02073566048676428,1468.1393896234558
231,2023-07-07,-0.00667209,-8.519705822111865,0.01412437979748988,-8.698812133475581,0.012914480642713715,0.21137006199437863,-8.3487806655442,0.01538456826351119,0.13729430852183833,0.01139062302247714,0.020403107456021072,1444.1946108631032
232,2023-07-10,0.00202005,-8.579925974491859,0.013705432563782137,-8.750647931628576,0.012584064775197714,0.22093764024317872,-8.327338427386195,0.015550395389648733,0.13828369512920835,0.011697904739287748,0.021057719639074504,1403.550588667801
233,2023-07-11,-0.01443293,-8.449566491747778,0.01462850515482941,-8.633176107363562,0.013345339533732691,0.20000431930517404,-8.298843218106539,0.01577353711802138,0.13767586461936263,0.01115697002280804,0.021302142368941127,1483.8598582515344
234,2023-07-12,0.0047056,-8.632043564443704,0.013352898758718396,-8.785076559014728,0.012369292617907255,0.2333346156334869,-8.278788160686085,0.015932502396770482,0.13765687467619386,0.011475352868274712,0.02123599669929529,1415.3711232038584
235,2023-07-13,-0.01778661,-8.407890242011169,0.014936533997491406,-8.591018352408378,0.013629630046878206,0.19762296367081283,-8.269766358167788,0.016004534685019257,0.12101039524892347,0.012223470241920362,0.020598774397060732,1427.8699302092334
236,2023-07-14,-0.03678224,-7.972036610605889,0.018573521174495546,-8.194162702714378,0.016621115874303354,0.14795407760429655,-8.2639724128319,0.016050966608097832,0.12138480882991542,0.01229971082340882,0.021360665955295143,706.8633308327512
237,2023-07-17,-0.007843,-8.110008305234892,0.017335408195998176,-8.284754208621742,0.01588504617696448,0.15429222546449575,-8.309433458144467,0.015690235087619436,0.12453982576850652,0.012007681095433879,0.020991698843531546,1450.6337460748266
238,2023-07-18,0.00771547,-8.15676596395382,0.01693482744568466,-8.332979665171319,0.015506595451131876,0.16721920351498193,-8.346773264484357,0.015400017514743737,0.14130316672240542,0.011921758119386932,0.020947427209488393,1448.4806388542725
239,2023-07-19,-0.00972886,-8.181524186505262,0.01672648156135412,-8.361865048745582,0.015284247985289181,0.18042700437598572,-8.381581360430255,0.015134313738558449,0.14749111670971218,0.011306241403975193,0.020363904229051284,1462.8915154109275
240,2023-07-20,0.00314188,-8.26275888973865,0.016060708672677976,-8.443106122902751,0.01467583432412482,0.2051592143081691,-8.42920611847346,0.014778186667697079,0.16386608760060997,0.010914561367487571,0.020293940885198265,1413.0820818396485
