date,returns
2017-12-25,-0.01037118
2017-12-26,0.00074768
2017-12-27,-0.00643544
2017-12-28,0.00324341
2017-12-29,0.0014329
2018-01-01,0.00625984
2018-01-02,-0.00329527
2018-01-03,0.00378651
2018-01-04,0.00508402
2018-01-05,0.00662054
2018-01-08,0.00643648
2018-01-09,-0.0063758
2018-01-10,0.01185808
2018-01-11,-0.01284101
2018-01-12,0.00601037
2018-01-15,-0.00345564
2018-01-16,-0.00812436
2018-01-17,0.00193138
2018-01-18,0.00425001
2018-01-19,0.00198031
2018-01-22,-0.00197104
2018-01-23,0.0012502
2018-01-24,0.00724679
2018-01-25,0.00071281
2018-01-26,0.00090394
2018-01-29,0.00202874
2018-01-30,-0.00507379
2018-01-31,0.01156138
2018-02-01,0.02511184
2018-02-02,0.00366553
2018-02-05,-0.0031843
2018-02-06,0.00883421
2018-02-07,0.01326754
2018-02-08,-0.0031067
2018-02-09,0.00506307
2018-02-12,-0.00772004
2018-02-13,0.01051617
2018-02-14,0.00165973
2018-02-15,0.00808596
2018-02-16,-0.01059053
2018-02-19,0.00647881
2018-02-20,-0.00820333
2018-02-21,-0.00784757
2018-02-22,-0.0097235
2018-02-23,0.00757879
2018-02-26,0.01515173
2018-02-27,-0.02376159
2018-02-28,-0.00795908
2018-03-01,-0.01337341
2018-03-02,-0.01482209
2018-03-05,0.00095417
2018-03-06,0.00689557
2018-03-07,-0.00471372
2018-03-08,0.00386136
2018-03-09,-0.0132326
2018-03-12,0.00051
2018-03-13,-0.00532364
2018-03-14,0.00772441
2018-03-15,-0.01280083
2018-03-16,0.00078544
2018-03-19,-0.02435442
2018-03-20,0.00048423
2018-03-21,-0.01017757
2018-03-22,-0.0018991
2018-03-23,0.00784414
2018-03-26,-0.00360861
2018-03-27,0.00593454
2018-03-28,-0.00548166
2018-03-29,0.01392782
2018-03-30,0.02691327
2018-04-02,0.00049628
2018-04-03,-0.00107938
2018-04-04,-0.01970117
2018-04-05,-0.01006268
2018-04-06,-0.01042285
2018-04-09,0.00325043
2018-04-10,0.00764259
2018-04-11,0.00429674
2018-04-12,-0.01560715
2018-04-13,0.02180707
2018-04-16,-0.0130663
2018-04-17,-0.00084882
2018-04-18,-0.00336976
2018-04-19,-0.01012434
2018-04-20,0.01147905
2018-04-23,-0.00726999
2018-04-24,-0.00794586
2018-04-25,0.01316702
2018-04-26,-0.00057681
2018-04-27,-0.02545975
2018-04-30,-0.01331712
2018-05-01,0.00319588
2018-05-02,0.0071947
2018-05-03,-0.0081955
2018-05-04,-0.0018294
2018-05-07,0.00917442
2018-05-08,-0.00219795
2018-05-09,-0.00444846
2018-05-10,-0.01137047
2018-05-11,0.01040488
2018-05-14,-0.03404068
2018-05-15,0.0198774
2018-05-16,-0.01965682
2018-05-17,0.00044495
2018-05-18,0.0035135
2018-05-21,0.00462566
2018-05-22,0.02855827
2018-05-23,-0.02043922
2018-05-24,0.01563565
2018-05-25,-0.00583688
2018-05-28,0.01453837
2018-05-29,-0.0130451
2018-05-30,-0.00493403
2018-05-31,-0.01434963
2018-06-01,-0.00571467
2018-06-04,-0.00664677
2018-06-05,0.00051059
2018-06-06,0.00471634
2018-06-07,0.00521583
2018-06-08,0.00135926
2018-06-11,0.0073706
2018-06-12,0.00789812
2018-06-13,-0.00544041
2018-06-14,0.02733028
2018-06-15,0.00056609
2018-06-18,0.01032655
2018-06-19,0.02499052
2018-06-20,0.01712344
2018-06-21,-0.02424571
2018-06-22,-0.00023586
2018-06-25,0.00160139
2018-06-26,0.01534716
2018-06-27,0.01634965
2018-06-28,-0.003608
2018-06-29,-0.00308577
2018-07-02,-0.01780558
2018-07-03,-0.01234698
2018-07-04,0.01514515
2018-07-05,0.01295622
2018-07-06,0.00426506
2018-07-09,-0.04009023
2018-07-10,0.00627811
2018-07-11,0.0311606
2018-07-12,-0.02099303
2018-07-13,0.01020359
2018-07-16,0.03538681
2018-07-17,-0.00938351
2018-07-18,0.01868295
2018-07-19,-0.00482444
2018-07-20,0.0338539
2018-07-23,-0.04936007
2018-07-24,-0.01419189
2018-07-25,-0.00147979
2018-07-26,0.01606431
2018-07-27,-0.00899687
2018-07-30,-0.01109472
2018-07-31,0.01144898
2018-08-01,-0.00049616
2018-08-02,0.01130227
2018-08-03,0.00462692
2018-08-06,-0.01503765
2018-08-07,-0.00205228
2018-08-08,0.00754751
2018-08-09,0.01202431
2018-08-10,-0.00817308
2018-08-13,-0.01866469
2018-08-14,-0.00385061
2018-08-15,-0.00513317
2018-08-16,0.015467
2018-08-17,-0.01226251
2018-08-20,0.0130011
2018-08-21,-0.0053779
2018-08-22,-0.02148359
2018-08-23,-0.00205829
2018-08-24,-0.00373957
2018-08-27,0.01091331
2018-08-28,-0.00584848
2018-08-29,0.01971728
2018-08-30,0.0103032
2018-08-31,0.0012409
2018-09-03,-0.00840239
2018-09-04,0.00267662
2018-09-05,-0.00089022
2018-09-06,0.0055823
2018-09-07,0.00677709
2018-09-10,0.0243616
2018-09-11,-0.0038542
2018-09-12,0.00811058
2018-09-13,-0.00343429
2018-09-14,-0.0076473
2018-09-17,0.00114188
2018-09-18,-0.00575129
2018-09-19,-0.01691113
2018-09-20,-0.01068068
2018-09-21,-0.00960571
2018-09-24,-0.00591904
2018-09-25,0.01071519
2018-09-26,0.00043308
2018-09-27,-0.00319783
2018-09-28,0.00514092
2018-10-01,0.00058797
2018-10-02,0.00178958
2018-10-03,-0.00178164
2018-10-04,-0.00706307
2018-10-05,-4.99e-06
2018-10-08,-0.0006726
2018-10-09,0.00759939
2018-10-10,0.00027885
2018-10-11,-0.00664894
2018-10-12,-0.00761834
2018-10-15,0.02485851
2018-10-16,-0.02387968
2018-10-17,0.01344774
2018-10-18,0.00304848
2018-10-19,0.00598371
2018-10-22,0.01189185
2018-10-23,0.00524353
2018-10-24,-0.00414863
2018-10-25,0.0240195
2018-10-26,0.0115811
2018-10-29,-0.00794337
2018-10-30,0.02040116
2018-10-31,-0.02435466
2018-11-01,0.02551403
2018-11-02,-0.02472535
2018-11-05,0.01087812
2018-11-06,-0.00539533
2018-11-07,-0.00851142
2018-11-08,0.00967192
2018-11-09,0.00282997
2018-11-12,0.01812959
2018-11-13,-0.02573271
2018-11-14,0.0107351
2018-11-15,0.00718233
2018-11-16,0.01323062
2018-11-19,-0.00761457
2018-11-20,0.03227836
2018-11-21,0.00737734
2018-11-22,-0.00107906
2018-11-23,-0.02551332
2018-11-26,-0.00450568
2018-11-27,0.00963595
2018-11-28,0.01835966
2018-11-29,0.00086937
2018-11-30,0.02277449
2018-12-03,-0.0131134
2018-12-04,0.00660612
2018-12-05,0.00631059
2018-12-06,0.00966573
2018-12-07,0.00320839
2018-12-10,0.0062926
2018-12-11,-0.01402466
2018-12-12,0.0221796
2018-12-13,0.01473736
2018-12-14,0.00531213
2018-12-17,0.01529194
2018-12-18,0.02153684
2018-12-19,0.00981817
2018-12-20,0.03141432
2018-12-21,0.01081586
2018-12-24,-0.0106555
2018-12-25,0.00440005
2018-12-26,0.01346236
2018-12-27,0.01757122
2018-12-28,0.00278715
2018-12-31,-0.0113827
2019-01-01,-0.00210228
2019-01-02,-0.01676572
2019-01-03,0.00982918
2019-01-04,-0.00407268
2019-01-07,-0.006471
2019-01-08,0.00959386
2019-01-09,0.01614105
2019-01-10,-0.00598507
2019-01-11,0.00244169
2019-01-14,-0.00122283
2019-01-15,0.01594851
2019-01-16,-0.00013157
2019-01-17,-0.0098028
2019-01-18,0.00035443
2019-01-21,0.01354351
2019-01-22,-0.00200141
2019-01-23,-0.00625482
2019-01-24,-0.00071989
2019-01-25,-0.01016483
2019-01-28,-0.00156652
2019-01-29,-0.00645329
2019-01-30,0.03220567
2019-01-31,-0.02336456
2019-02-01,-0.01081148
2019-02-04,-0.00753448
2019-02-05,-0.01256826
2019-02-06,0.00630038
2019-02-07,-0.00845853
2019-02-08,-0.01716519
2019-02-11,0.00171306
2019-02-12,-0.00284719
2019-02-13,-0.00728914
2019-02-14,0.01760845
2019-02-15,0.00597833
2019-02-18,0.00451189
2019-02-19,0.00673449
2019-02-20,0.0054499
2019-02-21,-0.00240554
2019-02-22,-0.00862764
2019-02-25,0.00196541
2019-02-26,-0.00224265
2019-02-27,-0.02159808
2019-02-28,-0.01065227
2019-03-01,-0.00356993
2019-03-04,0.01129374
2019-03-05,0.00202695
2019-03-06,-0.01015218
2019-03-07,-0.01387121
2019-03-08,0.01614884
2019-03-11,-0.00207569
2019-03-12,-0.03906386
2019-03-13,-0.00128109
2019-03-14,0.0100804
2019-03-15,-0.01534404
2019-03-18,0.00121518
2019-03-19,0.00249997
2019-03-20,-0.01534216
2019-03-21,0.01897849
2019-03-22,0.00263181
2019-03-25,-0.0043313
2019-03-26,-0.00170157
2019-03-27,-0.01635011
2019-03-28,-0.01562785
2019-03-29,-0.00596186
2019-04-01,-0.0051253
2019-04-02,-0.00268137
2019-04-03,0.02070044
2019-04-04,0.00926677
2019-04-05,-0.02299692
2019-04-08,0.01642065
2019-04-09,-0.00662112
2019-04-10,0.01117257
2019-04-11,-0.00551286
2019-04-12,0.00181726
2019-04-15,-0.016662
2019-04-16,0.00515559
2019-04-17,0.0135848
2019-04-18,-0.02318065
2019-04-19,0.01273787
2019-04-22,-0.00905498
2019-04-23,0.02139654
2019-04-24,0.01002228
2019-04-25,0.00799832
2019-04-26,-0.00184633
2019-04-29,0.03384579
2019-04-30,-0.00578881
2019-05-01,-0.01330115
2019-05-02,-0.00939767
2019-05-03,0.01632547
2019-05-06,0.00174462
2019-05-07,-0.00055815
2019-05-08,-0.00626035
2019-05-09,-0.00142176
2019-05-10,-0.0074576
2019-05-13,0.01107881
2019-05-14,-0.00391839
2019-05-15,-0.01052657
2019-05-16,0.01623001
2019-05-17,-0.01656506
2019-05-20,0.00205823
2019-05-21,-0.03380759
2019-05-22,-0.02437978
2019-05-23,-0.00593206
2019-05-24,-0.0085245
2019-05-27,-0.00848236
2019-05-28,0.01192991
2019-05-29,0.01337772
2019-05-30,0.00449875
2019-05-31,-0.01471372
2019-06-03,-0.00138457
2019-06-04,0.03127749
2019-06-05,0.03635974
2019-06-06,0.01365135
2019-06-07,-0.01401026
2019-06-10,-0.00128374
2019-06-11,0.00379245
2019-06-12,0.00151896
2019-06-13,0.01771094
2019-06-14,0.012251
2019-06-17,-0.01597666
2019-06-18,-0.00898067
2019-06-19,0.01550419
2019-06-20,0.02223595
2019-06-21,0.00432459
2019-06-24,0.02489894
2019-06-25,0.00224951
2019-06-26,-0.01308311
2019-06-27,0.00896326
2019-06-28,0.04009199
2019-07-01,-0.01497349
2019-07-02,0.01941985
2019-07-03,0.00746514
2019-07-04,-0.00727676
2019-07-05,-0.01956794
2019-07-08,-0.02340719
2019-07-09,-0.00495041
2019-07-10,0.00399536
2019-07-11,0.00881607
2019-07-12,0.01170651
2019-07-15,0.00334029
2019-07-16,0.00176645
2019-07-17,-0.00306518
2019-07-18,0.00437112
2019-07-19,-0.00608545
2019-07-22,-0.01093254
2019-07-23,0.00107649
2019-07-24,0.00790086
2019-07-25,-0.01252754
2019-07-26,-0.00492854
2019-07-29,0.0006922
2019-07-30,0.00050501
2019-07-31,0.0054868
2019-08-01,0.01784167
2019-08-02,-0.02053979
2019-08-05,0.01888969
2019-08-06,0.01959698
2019-08-07,0.0093524
2019-08-08,0.00243634
2019-08-09,-0.00540455
2019-08-12,0.00797229
2019-08-13,0.00279303
2019-08-14,-0.00229907
2019-08-15,0.00727542
2019-08-16,0.00945304
2019-08-19,-0.02249812
2019-08-20,0.01100223
2019-08-21,-0.00526024
2019-08-22,0.01072517
2019-08-23,-0.00213576
2019-08-26,0.00218189
2019-08-27,0.00417519
2019-08-28,0.01154595
2019-08-29,0.00708769
2019-08-30,-0.02202245
2019-09-02,-0.00768566
2019-09-03,0.00122794
2019-09-04,0.01648502
2019-09-05,8.786e-05
2019-09-06,-0.00554055
2019-09-09,-0.01249925
2019-09-10,-0.00567321
2019-09-11,-2.3e-05
2019-09-12,-0.00026515
2019-09-13,-0.00588658
2019-09-16,0.00369593
2019-09-17,-0.00097498
2019-09-18,0.02294391
2019-09-19,0.01547016
2019-09-20,0.00282205
2019-09-23,-0.00372785
2019-09-24,0.01483131
2019-09-25,0.01319754
2019-09-26,0.01611879
2019-09-27,0.02351339
2019-09-30,-0.00694953
2019-10-01,0.0208699
2019-10-02,-0.0028113
2019-10-03,0.00722646
2019-10-04,-0.01727621
2019-10-07,-0.00486687
2019-10-08,0.01082102
2019-10-09,0.00753716
2019-10-10,-0.00369227
2019-10-11,0.0016072
2019-10-14,-0.00632497
2019-10-15,0.01218746
2019-10-16,-0.02321435
2019-10-17,0.01632932
2019-10-18,-0.00804354
2019-10-21,0.00044347
2019-10-22,-0.01509361
2019-10-23,0.0032401
2019-10-24,0.00642668
2019-10-25,0.00385662
2019-10-28,0.00548768
2019-10-29,-0.00073119
2019-10-30,-0.00043696
2019-10-31,-0.00101616
2019-11-01,-0.00486052
2019-11-04,-0.00366784
2019-11-05,0.00602339
2019-11-06,0.01674183
2019-11-07,-0.01114575
2019-11-08,-0.0005776
2019-11-11,-0.01252153
2019-11-12,-0.00490345
2019-11-13,-0.00302696
2019-11-14,0.00255523
2019-11-15,0.00253774
2019-11-18,0.00035313
2019-11-19,0.00596522
2019-11-20,-0.01212321
2019-11-21,0.00349675
2019-11-22,0.01102215
2019-11-25,-0.01250986
2019-11-26,-0.02531791
2019-11-27,0.01464556
2019-11-28,-0.01439709
2019-11-29,-0.00669577
2019-12-02,0.00988885
2019-12-03,-0.01061785
2019-12-04,0.0120794
2019-12-05,-0.00838885
2019-12-06,-0.01050221
2019-12-09,-0.01705246
2019-12-10,-0.01051173
2019-12-11,0.01120268
2019-12-12,-0.00866816
2019-12-13,0.0190797
2019-12-16,0.00108587
2019-12-17,0.00270506
2019-12-18,-0.01329174
2019-12-19,0.020742
2019-12-20,0.01462564
2019-12-23,0.0141602
2019-12-24,-0.00239733
2019-12-25,-0.02042941
2019-12-26,0.00341668
2019-12-27,0.00978253
2019-12-30,0.01001946
2019-12-31,0.00742658
2020-01-01,0.00635554
2020-01-02,-0.01102947
2020-01-03,-0.01019413
2020-01-06,-0.01789018
2020-01-07,0.01875284
2020-01-08,0.03525693
2020-01-09,0.05293674
2020-01-10,0.00463168
2020-01-13,0.00641874
2020-01-14,-0.00165298
2020-01-15,0.00482178
2020-01-16,-0.01698352
2020-01-17,-0.00228523
2020-01-20,-0.01398209
2020-01-21,-0.00533181
2020-01-22,-0.01319733
2020-01-23,0.01071891
2020-01-24,0.01348891
2020-01-27,0.00661279
2020-01-28,-0.01049054
2020-01-29,-0.01911076
2020-01-30,0.0121971
2020-01-31,0.00101387
2020-02-03,-0.03288064
2020-02-04,0.00377715
2020-02-05,0.00795882
2020-02-06,-0.0278178
2020-02-07,0.01035386
2020-02-10,-0.02483647
2020-02-11,-0.01210452
2020-02-12,-0.02236786
2020-02-13,-0.01215764
2020-02-14,-0.01757721
2020-02-17,0.01611989
2020-02-18,-0.00253661
2020-02-19,-0.00578562
2020-02-20,0.01656756
2020-02-21,0.01539193
2020-02-24,-0.00448694
2020-02-25,0.00488389
2020-02-26,-0.00799726
2020-02-27,-0.00062738
2020-02-28,-0.01572384
2020-03-02,0.00799473
2020-03-03,0.01857721
2020-03-04,0.01752178
2020-03-05,0.00188484
2020-03-06,-0.03036961
2020-03-09,-0.0096167
2020-03-10,-0.00068685
2020-03-11,-0.02324375
2020-03-12,0.02393989
2020-03-13,0.0129796
2020-03-16,0.00798675
2020-03-17,0.01139763
2020-03-18,-0.01779861
2020-03-19,-0.01392803
2020-03-20,0.00464126
2020-03-23,0.00608361
2020-03-24,-0.02153479
2020-03-25,0.00344378
2020-03-26,-0.00050399
2020-03-27,0.01610752
2020-03-30,0.00573056
2020-03-31,0.02523571
2020-04-01,-0.0045248
2020-04-02,-0.01533862
2020-04-03,0.02372352
2020-04-06,0.00584565
2020-04-07,-0.0001611
2020-04-08,-0.00920226
2020-04-09,-0.00373784
2020-04-10,-0.00430901
2020-04-13,-0.0120058
2020-04-14,-0.02400932
2020-04-15,-0.00409513
2020-04-16,0.00968517
2020-04-17,0.01567618
2020-04-20,0.01166379
2020-04-21,0.01143694
2020-04-22,-0.01012983
2020-04-23,0.00308115
2020-04-24,0.00570351
2020-04-27,0.00615858
2020-04-28,-0.00029273
2020-04-29,0.00173964
2020-04-30,0.02060806
2020-05-01,0.0104951
2020-05-04,0.00679494
2020-05-05,0.00940092
2020-05-06,-0.00508496
2020-05-07,0.00790777
2020-05-08,0.00190509
2020-05-11,0.01098946
2020-05-12,-0.00789941
2020-05-13,0.01041889
2020-05-14,-0.0034063
2020-05-15,0.00959796
2020-05-18,0.00387445
2020-05-19,0.00113427
2020-05-20,-0.00295348
2020-05-21,-0.00013136
2020-05-22,-0.00410529
2020-05-25,-0.00282909
2020-05-26,0.00564702
2020-05-27,-0.01642514
2020-05-28,0.00799962
2020-05-29,0.00903796
2020-06-01,-0.00207683
2020-06-02,0.00214777
2020-06-03,-0.0095683
2020-06-04,0.00484361
2020-06-05,-0.00885701
2020-06-08,-0.02978542
2020-06-09,-0.00532142
2020-06-10,0.00197111
2020-06-11,-0.02246395
2020-06-12,-0.00919409
2020-06-15,-0.01321965
2020-06-16,-0.00269501
2020-06-17,0.00164444
2020-06-18,-0.01602166
2020-06-19,-0.00538224
2020-06-22,-0.00563206
2020-06-23,-0.00253462
2020-06-24,-0.00236919
2020-06-25,0.00347007
2020-06-26,-0.00702452
2020-06-29,0.00494685
2020-06-30,-0.00515356
2020-07-01,-0.00477287
2020-07-02,-0.01581249
2020-07-03,-0.00904834
2020-07-06,0.00588215
2020-07-07,-0.00199731
2020-07-08,-0.00362161
2020-07-09,0.00704809
2020-07-10,0.00859456
2020-07-13,-0.00874491
2020-07-14,0.01305047
2020-07-15,-1.945e-05
2020-07-16,-0.01383369
2020-07-17,-0.00224528
2020-07-20,0.00073984
2020-07-21,0.00674732
2020-07-22,0.00883773
2020-07-23,-0.00050956
2020-07-24,-0.00708826
2020-07-27,0.00368087
2020-07-28,0.00516049
2020-07-29,0.00854031
2020-07-30,0.01357071
2020-07-31,0.00129591
2020-08-03,0.00484543
2020-08-04,0.00113632
2020-08-05,0.0161908
2020-08-06,0.00073503
2020-08-07,-0.00321828
2020-08-10,-0.00302237
2020-08-11,0.00995621
2020-08-12,-6.156e-05
2020-08-13,0.00645151
2020-08-14,0.00741254
2020-08-17,-0.00883065
2020-08-18,-0.01002938
2020-08-19,0.00864476
2020-08-20,-0.01506748
2020-08-21,-0.01359094
2020-08-24,0.0217212
2020-08-25,-0.02108376
2020-08-26,0.01179765
2020-08-27,-0.00308643
2020-08-28,0.00686472
2020-08-31,0.0070242
2020-09-01,-0.00185834
2020-09-02,0.00049129
2020-09-03,0.00928769
2020-09-04,0.01436317
2020-09-07,0.0125421
2020-09-08,0.00343997
2020-09-09,-0.00251726
2020-09-10,-0.01023363
2020-09-11,0.00291806
2020-09-14,-0.00019437
2020-09-15,0.01384117
2020-09-16,0.00764025
2020-09-17,0.01634854
2020-09-18,-0.01468586
2020-09-21,0.02119625
2020-09-22,0.00590032
2020-09-23,-0.01306674
2020-09-24,-0.0181769
2020-09-25,0.01398614
2020-09-28,-0.00364688
2020-09-29,-0.00049765
2020-09-30,0.00899398
2020-10-01,0.00080933
2020-10-02,-0.01929941
2020-10-05,0.01860372
2020-10-06,-0.01549373
2020-10-07,-0.0009185
2020-10-08,-0.00192909
2020-10-09,0.00483669
2020-10-12,-0.01735976
2020-10-13,-0.00436814
2020-10-14,-0.01159657
2020-10-15,0.00546995
2020-10-16,0.0061542
2020-10-19,-0.0088949
2020-10-20,0.01658328
2020-10-21,0.00867416
2020-10-22,-0.01629785
2020-10-23,-0.02498525
2020-10-26,-0.00364143
2020-10-27,0.00656717
2020-10-28,-0.01270405
2020-10-29,0.00214968
2020-10-30,-0.00225068
2020-11-02,0.02748512
2020-11-03,-0.01969785
2020-11-04,0.01490027
2020-11-05,0.01424699
2020-11-06,-0.00100267
2020-11-09,-0.03230352
2020-11-10,0.00353358
2020-11-11,-0.02352302
2020-11-12,0.03798008
2020-11-13,-0.00082493
2020-11-16,0.03769602
2020-11-17,0.00378106
2020-11-18,-0.00855451
2020-11-19,0.02188157
2020-11-20,0.00823922
2020-11-23,0.04307323
2020-11-24,-0.00916929
2020-11-25,0.02094252
2020-11-26,0.03797185
2020-11-27,0.02106146
2020-11-30,0.0117686
2020-12-01,0.01912719
2020-12-02,-0.00022161
2020-12-03,-0.01032682
2020-12-04,-0.0058862
2020-12-07,0.01055508
2020-12-08,-0.00865235
2020-12-09,-0.00315147
2020-12-10,-0.00799335
2020-12-11,0.01343959
2020-12-14,0.0253991
2020-12-15,-0.01120123
2020-12-16,0.00871378
2020-12-17,0.01682791
2020-12-18,-0.00139112
2020-12-21,-0.01661697
2020-12-22,0.01748331
2020-12-23,-0.01720476
2020-12-24,0.01995791
2020-12-25,-0.00729412
2020-12-28,-0.01672773
2020-12-29,-0.00463059
2020-12-30,0.00100163
2020-12-31,0.00408394
2021-01-01,0.01139401
2021-01-04,0.00583592
2021-01-05,0.03013815
2021-01-06,0.00036312
2021-01-07,0.00616975
2021-01-08,0.00474962
2021-01-11,-0.02173241
2021-01-12,-0.01496755
2021-01-13,0.00200353
2021-01-14,0.00703469
2021-01-15,-0.02519488
2021-01-18,0.024211
2021-01-19,0.00723813
2021-01-20,0.00116802
2021-01-21,0.00619211
2021-01-22,-0.00444797
2021-01-25,0.00296543
2021-01-26,0.00426523
2021-01-27,0.01501454
2021-01-28,-0.00067444
2021-01-29,-0.01309176
2021-02-01,-0.00835436
2021-02-02,-0.00144114
2021-02-03,-0.0118118
2021-02-04,-0.00849612
2021-02-05,-0.00708982
2021-02-08,-0.00197304
2021-02-09,0.00609778
2021-02-10,-0.00238679
2021-02-11,0.0069554
2021-02-12,0.00109756
2021-02-15,-0.00784446
2021-02-16,0.00472341
2021-02-17,0.00317583
2021-02-18,0.00746243
2021-02-19,0.01022791
2021-02-22,0.01532615
2021-02-23,0.00724897
2021-02-24,0.00306121
2021-02-25,0.00780065
2021-02-26,-0.00445806
2021-03-01,-0.00537363
2021-03-02,0.01931999
2021-03-03,-0.00529574
2021-03-04,-0.00782006
2021-03-05,0.00641631
2021-03-08,-0.00391058
2021-03-09,0.00964498
2021-03-10,0.0132332
2021-03-11,-0.00589693
2021-03-12,0.00767177
2021-03-15,-0.0044794
2021-03-16,-0.01182725
2021-03-17,-0.0172007
2021-03-18,0.00756073
2021-03-19,0.00606509
2021-03-22,0.01170864
2021-03-23,0.00491148
2021-03-24,0.00851241
2021-03-25,-0.01402879
2021-03-26,0.00627609
2021-03-29,-0.01064268
2021-03-30,0.00538514
2021-03-31,-0.02046404
2021-04-01,-0.02056492
2021-04-02,0.01468135
2021-04-05,-0.0141432
2021-04-06,0.00079582
2021-04-07,-0.00607429
2021-04-08,0.01970562
2021-04-09,0.00912673
2021-04-12,-0.00161165
2021-04-13,-0.01036508
2021-04-14,-0.00023134
2021-04-15,-0.00752734
2021-04-16,0.00341018
2021-04-19,-0.02850408
2021-04-20,0.00196109
2021-04-21,0.00449186
2021-04-22,-0.00292374
2021-04-23,-0.00221769
2021-04-26,-0.00775549
2021-04-27,0.00231041
2021-04-28,-0.0033171
2021-04-29,0.01599202
2021-04-30,-0.00236643
2021-05-03,-0.00286563
2021-05-04,0.00330244
2021-05-05,-0.01448597
2021-05-06,0.02678832
2021-05-07,-0.00915272
2021-05-10,0.0040395
2021-05-11,-0.00158977
2021-05-12,-0.00196806
2021-05-13,-0.00077831
2021-05-14,0.02335452
2021-05-17,-0.02886449
2021-05-18,0.03425647
2021-05-19,-0.01026418
2021-05-20,-0.00968401
2021-05-21,-0.00400519
2021-05-24,-0.02291418
2021-05-25,0.00041936
2021-05-26,0.00474559
2021-05-27,0.00777374
2021-05-28,0.01633283
2021-05-31,-0.00934499
2021-06-01,0.0154337
2021-06-02,0.00553694
2021-06-03,-0.00929383
2021-06-04,-0.01073759
2021-06-07,0.00370223
2021-06-08,0.00284357
2021-06-09,0.00249647
2021-06-10,0.01050539
2021-06-11,0.00952003
2021-06-14,0.00070351
2021-06-15,-0.00252723
2021-06-16,-0.00463191
2021-06-17,-0.00871698
2021-06-18,-0.00562129
2021-06-21,-0.00913223
2021-06-22,0.01015868
2021-06-23,0.00202515
2021-06-24,0.00405413
2021-06-25,-0.00091118
2021-06-28,0.01211286
2021-06-29,-0.00437536
2021-06-30,-0.00608926
2021-07-01,0.01173232
2021-07-02,-0.00586073
2021-07-05,-0.00071332
2021-07-06,-0.00240552
2021-07-07,0.00199657
2021-07-08,-0.00111033
2021-07-09,0.00313168
2021-07-12,0.00415419
2021-07-13,-0.00629062
2021-07-14,-0.00297021
2021-07-15,0.00342661
2021-07-16,0.00504002
2021-07-19,0.00123903
2021-07-20,0.00261322
2021-07-21,0.00774057
2021-07-22,-0.00126481
2021-07-23,0.00379087
2021-07-26,2.506e-05
2021-07-27,-0.01144766
2021-07-28,5.872e-05
2021-07-29,0.01420281
2021-07-30,-0.00209921
2021-08-02,-0.01165448
2021-08-03,0.00597734
2021-08-04,-0.00436949
2021-08-05,0.0085792
2021-08-06,-0.00263423
2021-08-09,-0.00486646
2021-08-10,-0.00609094
2021-08-11,-0.00587432
2021-08-12,0.00150687
2021-08-13,0.00992248
2021-08-16,0.00193125
2021-08-17,-0.00114503
2021-08-18,0.00497686
2021-08-19,-0.00129216
2021-08-20,-0.00813484
2021-08-23,-0.00339808
2021-08-24,0.00277571
2021-08-25,-0.00526579
2021-08-26,-0.00622423
2021-08-27,-0.00402501
2021-08-30,-0.00415989
2021-08-31,-0.00143362
2021-09-01,-0.00828194
2021-09-02,0.00658432
2021-09-03,0.01642353
2021-09-06,-0.00213413
2021-09-07,0.00397227
2021-09-08,0.00903248
2021-09-09,0.00227788
2021-09-10,0.01424742
2021-09-13,-0.00063044
2021-09-14,0.00907094
2021-09-15,0.00034631
2021-09-16,0.00358283
2021-09-17,-0.01265368
2021-09-20,-0.00742483
2021-09-21,0.00522178
2021-09-22,0.00181844
2021-09-23,-0.00304055
2021-09-24,0.00479801
2021-09-27,0.00147926
2021-09-28,0.00015229
2021-09-29,-0.00110695
2021-09-30,-0.0009386
2021-10-01,-0.0115768
2021-10-04,-0.00086677
2021-10-05,-0.00411097
2021-10-06,0.00077367
2021-10-07,-0.00051826
2021-10-08,-0.00430253
2021-10-11,0.00362222
2021-10-12,0.00697522
2021-10-13,-0.00065719
2021-10-14,0.01082463
2021-10-15,-0.00569405
2021-10-18,0.00431671
2021-10-19,-0.00039015
2021-10-20,-0.02011016
2021-10-21,-0.00113582
2021-10-22,0.01314955
2021-10-25,-0.00668525
2021-10-26,-0.00320174
2021-10-27,-0.00335699
2021-10-28,0.00695348
2021-10-29,-0.00259959
2021-11-01,0.00013445
2021-11-02,-0.01346922
2021-11-03,0.00623469
2021-11-04,0.00085928
2021-11-05,-0.01001559
2021-11-08,-0.01565655
2021-11-09,0.00797392
2021-11-10,-0.00182327
2021-11-11,0.00201404
2021-11-12,0.01804446
2021-11-15,0.00760518
2021-11-16,0.01073111
2021-11-17,0.0005679
2021-11-18,0.00550838
2021-11-19,0.00522633
2021-11-22,-0.00494368
2021-11-23,0.00932858
2021-11-24,-0.00623709
2021-11-25,0.00660843
2021-11-26,0.0032074
2021-11-29,-0.00045689
2021-11-30,-0.00248754
2021-12-01,-0.00857179
2021-12-02,-0.00712659
2021-12-03,-0.00040755
2021-12-06,-0.00538602
2021-12-07,0.00235247
2021-12-08,0.00323018
2021-12-09,0.0332548
2021-12-10,-0.00340543
2021-12-13,-0.01926831
2021-12-14,0.02163787
2021-12-15,-0.01812916
