section,date,t,return,h_mean,h_q05,h_q95,vol_mean,vol_q05,vol_q95,ess,parameter,post_mean,post_std,ci_low,ci_high
filtered,2014-08-07,155.0,0.00638548,-4.6353918209189064,-5.527989108223259,-3.744412433591458,0.09850027780433886,0.06303945025078563,0.15378400641830592,930.4179872997528,,,,,
filtered,2014-08-08,156.0,0.00702548,-4.660550086021119,-5.484872978939904,-3.7489695721729306,0.09726899025414759,0.06441321342764417,0.15343399781473605,931.6642043889216,,,,,
filtered,2014-08-11,157.0,-0.00444436,-4.694616685904677,-5.471523022035475,-3.821426753519093,0.09562620907896502,0.06484460841368513,0.1479747871596906,936.9164817107865,,,,,
filtered,2014-08-12,158.0,-0.0108202,-4.720616208574323,-5.491615701331648,-3.843830001463127,0.09439113640185395,0.0641964188711124,0.1463264783396669,941.6765886991631,,,,,
filtered,2014-08-13,159.0,-0.01949341,-4.722441625394938,-5.497311268532577,-3.901835854896707,0.09430502412148063,0.06401386142766591,0.14214353423209145,947.3898648333325,,,,,
filtered,2014-08-14,160.0,-0.00302887,-4.717641261463553,-5.454526998063814,-3.871624761294079,0.09453164519676562,0.06539800673563086,0.14430698898697167,944.6210856105625,,,,,
filtered,2014-08-15,161.0,0.01423844,-4.738712954813851,-5.451935912890994,-3.926046960014939,0.09354090259776938,0.0654827875451396,0.1404331814769267,947.5923825757797,,,,,
filtered,2014-08-18,162.0,0.01527669,-4.7378820781099815,-5.454639442693469,-3.8919850789874166,0.09357977114936757,0.06539433001166502,0.142845373279372,946.3853228993943,,,,,
filtered,2014-08-19,163.0,-0.00093345,-4.730220715958696,-5.471529220692839,-3.9167035324853816,0.09393893288560713,0.06484440743924183,0.14109077996381372,947.3666598541931,,,,,
filtered,2014-08-20,164.0,-0.00851009,-4.734449220484448,-5.451776125402039,-3.9544623622826043,0.09374053209274952,0.06548801941922963,0.13845205575185607,949.918148308282,,,,,
filtered,2014-08-21,165.0,0.01206532,-4.708383331698575,-5.4145762523381284,-3.9112745612126174,0.09497024320689398,0.06671749102573502,0.1414742891390368,952.4990240875076,,,,,
filtered,2014-08-22,166.0,-0.0174581,-4.7130219944895195,-5.377763373322159,-3.980332098686872,0.09475023097944778,0.06795689399433723,0.13667272914428302,957.1852641439983,,,,,
filtered,2014-08-25,167.0,-0.02085978,-4.683360971999565,-5.3593514131781905,-3.9708924663971525,0.09616589692311946,0.0685853923390545,0.1373193240019535,959.5513561280554,,,,,
filtered,2014-08-26,168.0,0.0054661,-4.656235963378329,-5.342574896663705,-3.891482236528028,0.09747903188569348,0.0691631240163572,0.14288129215397263,952.9240970697496,,,,,
filtered,2014-08-27,169.0,0.01101718,-4.635119331943752,-5.294648627580436,-3.8644995566958373,0.09851369883846471,0.07084050666913487,0.14482201426811045,955.3451534059526,,,,,
filtered,2014-08-28,170.0,0.00492728,-4.595214361607907,-5.183751647062292,-3.854321143468947,0.10049903225790421,0.07487944763336762,0.14556092205327958,957.0417433132562,,,,,
filtered,2014-08-29,171.0,0.00658009,-4.562331821251332,-5.1944785796008635,-3.8321822563993586,0.10216502196497466,0.07447890933872205,0.14718115143544383,956.8634936306382,,,,,
filtered,2014-09-01,172.0,-0.03397967,-4.539661050260256,-5.217662295753,-3.8000828718846282,0.10332969038511214,0.07362054502227103,0.14956242183435514,963.4794766896719,,,,,
filtered,2014-09-02,173.0,0.00969954,-4.54458866765275,-5.198141833414439,-3.78818147555351,0.1030754191618127,0.07434261662119689,0.15045507598718402,956.0958125024657,,,,,
filtered,2014-09-03,174.0,0.02149965,-4.521607610658381,-5.220924574270057,-3.7618378378149506,0.1042666409805661,0.07350055754579599,0.15244995222833616,956.5279293839931,,,,,
filtered,2014-09-04,175.0,0.01266785,-4.495911876288183,-5.201445616974482,-3.7219746202979507,0.10561488743547041,0.07421991203914276,0.15551900904854013,953.2076815523498,,,,,
filtered,2014-09-05,176.0,0.01172526,-4.502697001792941,-5.196543812366045,-3.749072126361568,0.10525718940184936,0.07440204089142077,0.15342613036687008,954.4855210923046,,,,,
filtered,2014-09-08,177.0,0.0037698,-4.492972287298654,-5.189214678576217,-3.7557474063754532,0.10577023375120187,0.07467519233256946,0.15291490279742415,953.325405667491,,,,,
filtered,2014-09-09,178.0,0.00436115,-4.483530080516134,-5.139374134749514,-3.794546735734017,0.1062707665643498,0.07655949964089794,0.14997699431721614,957.6442005710184,,,,,
filtered,2014-09-10,179.0,-0.00179167,-4.498550521661047,-5.197798952486902,-3.7583850863717148,0.10547563919533108,0.0743553630464635,0.15271336543428424,955.3587282705247,,,,,
filtered,2014-09-11,180.0,0.00566004,-4.502590111521083,-5.216186257046722,-3.7479698217351194,0.10526281503697456,0.07367489846376489,0.15351071484085388,952.4837770101914,,,,,
filtered,2014-09-12,181.0,-0.01534171,-4.489955241288248,-5.204879744425842,-3.710172263318703,0.10592991099019479,0.07409258106943604,0.15643946770371087,952.8975866269582,,,,,
filtered,2014-09-15,182.0,0.02190388,-4.480158732227034,-5.1896833027477545,-3.719702484097066,0.10645005551679053,0.07465769708225317,0.15569578963210998,954.9056249588539,,,,,
filtered,2014-09-16,183.0,-0.01110532,-4.487228866264397,-5.210749735849172,-3.7424298596650196,0.1060744117904623,0.07387543847390021,0.15393652608190764,950.4693983457981,,,,,
filtered,2014-09-17,184.0,0.01210286,-4.469457761474164,-5.195398259238712,-3.6942393306956527,0.10702114141311694,0.07444466884371291,0.15769071484457986,949.4188658759712,,,,,
filtered,2014-09-18,185.0,0.0188038,-4.487228191443096,-5.234086302895769,-3.646284140832313,0.10607444758110463,0.07301844843690414,0.1615174535864298,947.3955206238622,,,,,
filtered,2014-09-19,186.0,0.0125838,-4.495886051391494,-5.2222614080788095,-3.690667155534093,0.1056162511910535,0.07345144494632572,0.15797261594705586,949.0974516864648,,,,,
filtered,2014-09-22,187.0,0.03522223,-4.481702553980808,-5.161326932936496,-3.7166778827415747,0.10636791726687463,0.07572374718571809,0.1559314266123657,961.7533365040653,,,,,
filtered,2014-09-23,188.0,-0.02921356,-4.455356455016941,-5.145259775713241,-3.6950055715175987,0.10777837673422917,0.07633452996231915,0.15763031188464424,957.1033830467617,,,,,
filtered,2014-09-24,189.0,-0.00708176,-4.45162235606861,-5.106301506972033,-3.681792304880488,0.10797979226370732,0.07783603708109565,0.1586751652361956,951.9936004845911,,,,,
filtered,2014-09-25,190.0,0.02139963,-4.425919881084884,-5.0854298904137645,-3.672360863151952,0.109376421201943,0.07865257223297291,0.15942520011115494,956.0368245062127,,,,,
filtered,2014-09-26,191.0,-0.01788251,-4.415652557917888,-5.107299054999796,-3.635643497018533,0.10993936648254454,0.07779722416869679,0.1623790684348752,954.292554780733,,,,,
filtered,2014-09-29,192.0,-0.01012345,-4.40243459648599,-5.126644171313728,-3.6390042369391296,0.11066835993393168,0.07704835357922316,0.162106440648018,950.4579070194119,,,,,
filtered,2014-09-30,193.0,0.00734061,-4.403807530959732,-5.213878118075501,-3.624194903164148,0.1105924158002409,0.07375997349774528,0.16331123990508342,947.9505435521127,,,,,
filtered,2014-10-01,194.0,-0.01891957,-4.396121125633279,-5.241699922783968,-3.5986534131949215,0.11101826265089862,0.07274100949500238,0.16541022034786046,947.6572425075101,,,,,
filtered,2014-10-02,195.0,0.00094113,-4.417974114670962,-5.223462572871732,-3.589393097326235,0.10981182528105664,0.07340734454578401,0.16617787159384764,938.23284119038,,,,,
filtered,2014-10-03,196.0,0.00556115,-4.454684348237383,-5.23679472830815,-3.5518434999173456,0.10781460210956473,0.07291963285000766,0.16932730011329902,938.52978520763,,,,,
filtered,2014-10-06,197.0,0.00195032,-4.482210404510157,-5.237500645918111,-3.525850605890667,0.10634091119423694,0.07289389976516392,0.17154231588703328,935.7542874536969,,,,,
filtered,2014-10-07,198.0,0.00315988,-4.501860361556143,-5.207929179903748,-3.635962729347625,0.10530122981263501,0.07397969687688917,0.16235315217915075,942.9585642510839,,,,,
filtered,2014-10-08,199.0,-0.00875532,-4.524466569952751,-5.213730404898376,-3.7459923454446806,0.10411770041851731,0.07376542135893802,0.15366257180133033,950.959503702574,,,,,
filtered,2014-10-09,200.0,0.00279427,-4.519948335095581,-5.197296628084665,-3.789061414958847,0.10435318041849313,0.07437404064856687,0.15038889487204735,951.6565397548461,,,,,
filtered,2014-10-10,201.0,-0.00492898,-4.502945790755834,-5.207894629148869,-3.7378385798761635,0.10524409680269566,0.07398097491511485,0.15429031484281666,950.5577966933232,,,,,
filtered,2014-10-13,202.0,-0.00332956,-4.502671647163724,-5.233601479919994,-3.7146055648468383,0.10525852378881245,0.07303615109320992,0.15609308009011172,947.1193544537628,,,,,
filtered,2014-10-14,203.0,0.01149974,-4.495436165227954,-5.2781748399769475,-3.727164878940649,0.10564001150834075,0.0714264221485354,0.15511594034205256,946.9495455185597,,,,,
filtered,2014-10-15,204.0,-0.01517092,-4.5290030874308655,-5.301166701244169,-3.748830551217172,0.10388180217492007,0.070610010650234,0.15344466345592972,946.4563750977187,,,,,
filtered,2014-10-16,205.0,-0.02514125,-4.539811942464991,-5.3713221870445755,-3.770598272478785,0.10332189485678857,0.06817610831145357,0.15178364864790622,948.7161647033848,,,,,
filtered,2014-10-17,206.0,0.00814751,-4.5526951604921,-5.397253137028811,-3.7681723736615798,0.10265847464839159,0.06729787832133183,0.1519678662354904,943.1270127786674,,,,,
filtered,2014-10-20,207.0,0.00233842,-4.569717482821523,-5.352061278914176,-3.748355439922638,0.10178843958216502,0.06883584688291275,0.15348111943226672,940.730707708322,,,,,
filtered,2014-10-21,208.0,0.01492912,-4.56107569829059,-5.379380499767384,-3.733292774136615,0.10222920803420107,0.0679019687573861,0.15464140058294948,942.3725980429347,,,,,
filtered,2014-10-22,209.0,0.01515518,-4.598147804302731,-5.363019729365028,-3.726577015525213,0.1003517362294181,0.06845971118139581,0.1551615405366348,943.5457785127111,,,,,
filtered,2014-10-23,210.0,-0.00894337,-4.578059669017865,-5.329507813026885,-3.7654739536254023,0.10136475475305634,0.06961648358855323,0.15217304118396638,944.2070289173704,,,,,
filtered,2014-10-24,211.0,-0.01547191,-4.586011927863924,-5.350637280483967,-3.7760389046998015,0.1009625155766734,0.06888487540392747,0.15137131024286013,945.8140604738359,,,,,
filtered,2014-10-27,212.0,-0.00331901,-4.591616008024582,-5.386806748768902,-3.7379318057083113,0.1006800105414715,0.0676503078069074,0.1542831230889355,941.557109216662,,,,,
filtered,2014-10-28,213.0,0.01858811,-4.6416956506544915,-5.438227747070439,-3.8444125299071907,0.09819030207941654,0.06593315366039315,0.14628386487798026,946.5140331099597,,,,,
filtered,2014-10-29,214.0,0.00414606,-4.642093482173072,-5.410860266572802,-3.823950636180344,0.09817077242336604,0.06684156687954274,0.14778816943495887,940.9643370030251,,,,,
filtered,2014-10-30,215.0,0.00467738,-4.670449294386146,-5.491803580612179,-3.837285874604995,0.09678873676595406,0.0641903885658641,0.1468060520280342,943.1234216174564,,,,,
filtered,2014-10-31,216.0,-0.01651377,-4.658705412334111,-5.409297417558452,-3.787029162374425,0.09735874641393295,0.06689381893085822,0.15054178664770473,947.0058226652802,,,,,
filtered,2014-11-03,217.0,-0.00559655,-4.710825401072746,-5.446755637910229,-3.8326150819492986,0.09485435201367957,0.06565261681376677,0.1471493030003668,943.214118209929,,,,,
filtered,2014-11-04,218.0,-0.00982394,-4.6778095139553395,-5.407158433308653,-3.8009040872080035,0.0964331982004807,0.06696539961407483,0.14950102296433526,945.2899588684617,,,,,
filtered,2014-11-05,219.0,0.00420609,-4.686228777367931,-5.351131613429752,-3.855758007350304,0.0960281032003985,0.06886785147619699,0.14545638399379876,949.2726146418532,,,,,
filtered,2014-11-06,220.0,0.00327806,-4.696722546524302,-5.358748056458798,-3.917180065263449,0.0955255743349969,0.06860608618900088,0.14105716677775107,953.125346261761,,,,,
filtered,2014-11-07,221.0,0.01257936,-4.6665250011506405,-5.281719550084559,-3.929441251962204,0.09697883689961234,0.07129994128587218,0.14019504799921326,958.7057886008133,,,,,
filtered,2014-11-10,222.0,-0.01320008,-4.657461593893334,-5.3111753344958705,-3.9167896330973937,0.09741931354769058,0.07025753847674966,0.1410847060933036,957.8050557780507,,,,,
filtered,2014-11-11,223.0,-0.00294316,-4.638454134179056,-5.317797944943971,-3.938466188233532,0.0983495738560324,0.07002527907566877,0.1395638475194261,958.9887621871271,,,,,
filtered,2014-11-12,224.0,0.00432044,-4.633099999525426,-5.3163721102096435,-3.8828791052779335,0.09861321502193134,0.07007521911270698,0.143497229205842,955.2960310487143,,,,,
filtered,2014-11-13,225.0,0.0039331,-4.624602508867847,-5.3289312287850095,-3.9122703281551168,0.09903308879535522,0.06963655636553191,0.14140386896084375,954.5844739208088,,,,,
filtered,2014-11-14,226.0,0.02465349,-4.617802981963908,-5.330526399354021,-3.893441186652105,0.09937035085193366,0.06958103741640269,0.14274141200721677,960.0688676631422,,,,,
filtered,2014-11-17,227.0,0.0021841,-4.585424254047732,-5.313780207974954,-3.864086926296979,0.10099218644906931,0.07016609204193301,0.14485189633332204,951.9711088692745,,,,,
filtered,2014-11-18,228.0,-0.01029772,-4.562899648312335,-5.383880537546621,-3.855918363596911,0.10213602005010766,0.06774935979594568,0.1454447220414306,952.1743707443231,,,,,
filtered,2014-11-19,229.0,-2.986e-05,-4.532003231916859,-5.343104901847725,-3.747512771984273,0.1037260887867898,0.06914479803754454,0.1535457998665869,946.3223048301979,,,,,
filtered,2014-11-20,230.0,-0.01050105,-4.539508440603731,-5.340037850481001,-3.7856240570572366,0.10333757524021384,0.06925091470672859,0.15064758734107103,948.4439931086591,,,,,
filtered,2014-11-21,231.0,-0.02404809,-4.529246127203334,-5.366405825508443,-3.7455235599362897,0.1038691792371225,0.0683439036609028,0.15369859341618944,950.1276075153328,,,,,
filtered,2014-11-24,232.0,-0.00473239,-4.555804049223934,-5.467462852875161,-3.755602529814776,0.10249902172331846,0.0649763821640054,0.15292598009122613,937.4974942224904,,,,,
filtered,2014-11-25,233.0,0.02118904,-4.583029551677132,-5.459096504844526,-3.733396964275467,0.10111318198583936,0.06524875898010082,0.1546333447382867,943.9482407754717,,,,,
filtered,2014-11-26,234.0,-0.01079255,-4.605979210530259,-5.47517143157405,-3.7804569328257784,0.09995955695329745,0.06472642639662697,0.15103729794455725,938.8342561717255,,,,,
filtered,2014-11-27,235.0,-0.00448885,-4.6421357893221815,-5.461019744828863,-3.8166615660284577,0.09816869578257675,0.06518604462752171,0.14832777130396552,938.5078624041859,,,,,
filtered,2014-11-28,236.0,0.00244082,-4.639375505077474,-5.49988025887353,-3.787791103301787,0.09830427607323683,0.06393168871834093,0.15048444559675908,936.4838144954911,,,,,
filtered,2014-12-01,237.0,-0.00376416,-4.659478409579194,-5.44162915971443,-3.80958104067749,0.09732112466339733,0.06582111602769375,0.14885382120442936,936.4222987357731,,,,,
filtered,2014-12-02,238.0,-0.01425959,-4.715696020886605,-5.458447604907995,-3.878755023887771,0.09462363332029276,0.06526993237254877,0.14379343161785493,942.2325521098792,,,,,
filtered,2014-12-03,239.0,0.03334149,-4.693818716016525,-5.446915882153664,-3.823556373502348,0.09566437010897859,0.06564735679753601,0.14781730598645698,956.2947292069595,,,,,
filtered,2014-12-04,240.0,0.01872567,-4.695410710829345,-5.457873460362172,-3.8420961202688377,0.09558825181748642,0.06528867225010869,0.14645338970853697,948.7605731208378,,,,,
filtered,2014-12-05,241.0,0.00778579,-4.66162158690253,-5.451200247028094,-3.844441868670631,0.0972168923067472,0.0655068787013305,0.14628171899986625,945.1833759196442,,,,,
filtered,2014-12-08,242.0,-0.00188246,-4.673460396714184,-5.3933381988558935,-3.8600410153118943,0.09664312601037792,0.06742974085404117,0.14514522186482973,947.3337181199389,,,,,
filtered,2014-12-09,243.0,0.00554424,-4.6971617828651855,-5.414261504090056,-3.8684330815247208,0.09550459748666387,0.06672799145866964,0.14453746368708187,945.8774258685393,,,,,
filtered,2014-12-10,244.0,0.00799343,-4.715824082400486,-5.409355091406766,-3.9116994092832997,0.09461757469139816,0.06689188994668825,0.14144423979135573,949.2471390600003,,,,,
filtered,2014-12-11,245.0,0.00481817,-4.708368073471147,-5.412989144265056,-3.9230041590939053,0.09497096774844266,0.06677045597254025,0.1406469991938411,948.1481851379615,,,,,
filtered,2014-12-12,246.0,0.00578924,-4.701303786882013,-5.399696783107959,-3.9185729050607803,0.09530701194410514,0.06721570243550269,0.1409589659584289,950.7113543596957,,,,,
filtered,2014-12-15,247.0,0.01138601,-4.67948721994584,-5.411114409733209,-3.895645864873264,0.09635233884262748,0.06683307375564483,0.14258414926042492,949.6565849385144,,,,,
filtered,2014-12-16,248.0,-0.00325843,-4.693146906067248,-5.440374687803356,-3.899995993312666,0.09569650964440653,0.06586241434884188,0.14227435661065937,945.1450509311314,,,,,
filtered,2014-12-17,249.0,-0.01378039,-4.684412905694924,-5.483583542986389,-3.868782876064778,0.09611533014884967,0.06445475517419816,0.1445121866897695,943.8087458595971,,,,,
filtered,2014-12-18,250.0,0.00947998,-4.654366605080073,-5.467504316847487,-3.8269565019017424,0.09757018609760863,0.06497503508851328,0.14756622056759386,943.5398409315258,,,,,
filtered,2014-12-19,251.0,-0.01448058,-4.669553918389241,-5.594598808761523,-3.8193854291720624,0.0968320776226564,0.060974507964185645,0.14812589653026959,936.9713211493729,,,,,
filtered,2014-12-22,252.0,-0.00418621,-4.706158402328193,-5.641696649133221,-3.9099204078260845,0.09507595303693002,0.05955539896520429,0.14157011051846002,934.7525361382745,,,,,
filtered,2014-12-23,253.0,0.00447549,-4.689569790081087,-5.5269173798755,-3.8974482513313733,0.09586782155661785,0.06307323988623506,0.1424557112729558,940.5287572021366,,,,,
filtered,2014-12-24,254.0,0.00463059,-4.6661669184008945,-5.44500215105726,-3.869008016247643,0.09699620167836498,0.06571020255426073,0.14449591985529744,943.5247701833069,,,,,
filtered,2014-12-25,255.0,-0.00222992,-4.688541923034017,-5.545498031104584,-3.897085736533161,0.09591710390678528,0.06248998247086099,0.1424815347649478,940.0179869763548,,,,,
filtered,2014-12-26,256.0,-0.00044096,-4.683698508583749,-5.615549128183957,-3.8574704562408693,0.09614966853839514,0.06033912393950845,0.14533189398540058,937.1095530120235,,,,,
filtered,2014-12-29,257.0,0.00342595,-4.756427563858871,-5.6163806153143625,-3.915783883988998,0.09271604075706051,0.06031404355086698,0.141155671843924,934.9339203637978,,,,,
filtered,2014-12-30,258.0,-0.00622544,-4.753101109203249,-5.622583594194203,-3.9091582502329136,0.09287037692225923,0.060127269969578345,0.14162407016659473,932.8314942389454,,,,,
filtered,2014-12-31,259.0,0.01664795,-4.775495750284964,-5.657580259681751,-3.8530660644954846,0.0918362779167159,0.05908429476861976,0.14565229594695758,933.6312923890185,,,,,
filtered,2015-01-01,260.0,-0.0081222,-4.7847755812928305,-5.569187214878967,-3.921659403451672,0.09141115238296803,0.06175418037163019,0.14074159891651938,934.3899892971895,,,,,
filtered,2015-01-02,261.0,-0.00167312,-4.81773216114193,-5.629330199766084,-3.9794505585601394,0.08991719564267092,0.059924784197198995,0.13673298366998846,936.8220923295726,,,,,
filtered,2015-01-05,262.0,-0.00467181,-4.821384635587038,-5.64729540795528,-3.9464683468187,0.08975313536513044,0.05938891394361829,0.1390065571241078,936.7037607424604,,,,,
filtered,2015-01-06,263.0,0.00191162,-4.830652810483388,-5.660951752998485,-3.967463702005847,0.08933817371399018,0.058984777520152985,0.13755494371955665,937.8325011809052,,,,,
filtered,2015-01-07,264.0,0.01973991,-4.803903168128956,-5.578890050448954,-3.9529319782140013,0.09054108222292534,0.061455310599929855,0.13855803870553476,946.2943412072626,,,,,
filtered,2015-01-08,265.0,-0.01111578,-4.811109997212887,-5.600915835715657,-3.962379641088182,0.09021541228488428,0.0607822229862266,0.13790505738752495,940.0969701275068,,,,,
filtered,2015-01-09,266.0,0.00563171,-4.828570113644365,-5.623822987069306,-3.980857328337687,0.08943125433625727,0.060090020857341615,0.13663684157189138,937.8911248892451,,,,,
filtered,2015-01-12,267.0,0.00713208,-4.801868059435999,-5.579519048520984,-4.003705436860936,0.09063325958446009,0.061435986002931015,0.13508477719330583,941.282440162994,,,,,
filtered,2015-01-13,268.0,0.0122189,-4.822574211207657,-5.681917030682252,-3.9574953902984884,0.08969976716722834,0.05836969089812387,0.13824225039646965,938.7303212409048,,,,,
filtered,2015-01-14,269.0,-0.00678431,-4.828268473909064,-5.733663424060871,-3.942886142815525,0.08944474336338115,0.05687884998088391,0.13925575514972793,933.7157202047787,,,,,
filtered,2015-01-15,270.0,-0.00645367,-4.847526822224289,-5.724755706559108,-4.028042686211805,0.08858759777705587,0.057132745331919824,0.13345094216375572,938.91925369689,,,,,
filtered,2015-01-16,271.0,-0.0011961,-4.883186072664685,-5.680213808441083,-4.089230504611648,0.08702211159700803,0.05841942034806859,0.1294299782844909,942.3394713455278,,,,,
filtered,2015-01-19,272.0,-0.00101625,-4.903882987084574,-5.675695883105898,-4.064754570028251,0.08612621059063967,0.058551536804587245,0.13102367000863357,942.6904868692881,,,,,
filtered,2015-01-20,273.0,-0.00819168,-4.907496610564609,-5.677957321007177,-4.0660580686800865,0.08597073724005498,0.05848536888804158,0.13093830324191433,942.8001164518698,,,,,
filtered,2015-01-21,274.0,0.0061536,-4.924951665217712,-5.693674528082575,-4.067186029543179,0.08522368996113906,0.05802755679915918,0.13086447742126198,940.3457993396548,,,,,
filtered,2015-01-22,275.0,0.0053541,-4.924659576812087,-5.668609956970908,-4.123677782296007,0.08523613729590859,0.05875935065805143,0.12721981127988968,945.5511301847805,,,,,
filtered,2015-01-23,276.0,0.01918891,-4.9301447036411155,-5.656785571336694,-4.136117391209077,0.08500269204968663,0.05910777623363674,0.12643098464747518,954.0866786949933,,,,,
filtered,2015-01-26,277.0,-0.0025456,-4.917549129309156,-5.637527341177688,-4.148178460269615,0.0855397101506643,0.059679680861921255,0.12567083259419018,949.4497664644529,,,,,
filtered,2015-01-27,278.0,-0.0088759,-4.918675685861101,-5.6457432551665425,-4.132429647123563,0.08549154105777888,0.059435022167254874,0.1266643222616469,947.2974604488057,,,,,
filtered,2015-01-28,279.0,-0.00706494,-4.889954598149063,-5.601852152500718,-4.1156206452394235,0.08672810368760225,0.06075377393826883,0.12773335874381703,950.9674276958941,,,,,
filtered,2015-01-29,280.0,0.0030746,-4.865245336261913,-5.563032868238663,-4.122359358439511,0.08780624369844034,0.06194450136303712,0.1273037037454138,953.8300815606991,,,,,
filtered,2015-01-30,281.0,-0.00611063,-4.8517578864514075,-5.550949025592543,-4.0709950525526795,0.08840038596521725,0.062319898083411915,0.13061548170131904,952.2520494924601,,,,,
filtered,2015-02-02,282.0,0.00687255,-4.844317091048877,-5.51430976404654,-4.0927485738441485,0.08872988310810241,0.06347209731451306,0.12920250659624852,953.0355064172132,,,,,
filtered,2015-02-03,283.0,-0.00547406,-4.8552002393815865,-5.526726511896295,-4.069630514427992,0.08824836416708937,0.06307925950438807,0.13070462701063223,953.0978103259856,,,,,
filtered,2015-02-04,284.0,0.00202581,-4.847749780043358,-5.527308201476222,-4.0632817025308166,0.0885777226787002,0.06306091589810693,0.13112019579917117,953.4782199107299,,,,,
filtered,2015-02-05,285.0,-0.00027438,-4.8532725608738065,-5.568649517482141,-4.087994406897167,0.08833346240849002,0.061770785134629115,0.1295099970598715,953.6751674633747,,,,,
filtered,2015-02-06,286.0,-0.00746456,-4.844248079224859,-5.648387422263578,-4.079832547616412,0.08873294486646559,0.059356496022741664,0.13003959814297986,950.0998908433655,,,,,
filtered,2015-02-09,287.0,-0.01246355,-4.870443197858294,-5.6057367191551295,-4.112311764162246,0.08757833763174845,0.060635887417655666,0.12794486090128135,951.5307855701022,,,,,
filtered,2015-02-10,288.0,0.01221864,-4.858264620635735,-5.6026683324484985,-4.06466110483265,0.08811325438406158,0.060728985990449125,0.13102979322818228,945.9606507363153,,,,,
filtered,2015-02-11,289.0,0.00372935,-4.8656493254451565,-5.589683762391849,-4.057074815410003,0.08778850910330908,0.061124538507452794,0.13152775201320732,945.2665632616001,,,,,
filtered,2015-02-12,290.0,-0.00917267,-4.831892471589306,-5.5344410000552475,-4.056770730947418,0.08928281634224415,0.06283641605844112,0.13154775130643032,951.125993990034,,,,,
filtered,2015-02-13,291.0,-0.00838207,-4.831714849943543,-5.514109729513849,-4.0925020697505365,0.08929074597474608,0.06347844593765635,0.12921843205104125,952.353975935442,,,,,
filtered,2015-02-16,292.0,0.01728942,-4.824249186325054,-5.474273828016895,-4.057647208001833,0.08962467617648187,0.06475548225158671,0.13149011464386584,955.3860308316512,,,,,
filtered,2015-02-17,293.0,-0.00637361,-4.820696380042188,-5.527252684118198,-4.053225548547896,0.08978402722674071,0.06306266641012538,0.13178113848166081,951.2538362762461,,,,,
filtered,2015-02-18,294.0,0.01340819,-4.805902109865853,-5.456448796340566,-4.080882585229079,0.09045063425642891,0.06533519602951668,0.12997134282761671,957.0199206057994,,,,,
filtered,2015-02-19,295.0,0.00219466,-4.80480728077698,-5.5549536090686145,-4.071211743030401,0.09050016180398754,0.06219524030862841,0.1306013309023549,953.0393614879945,,,,,
filtered,2015-02-20,296.0,-0.01382415,-4.7910438762132195,-5.539931629952589,-4.042543191626673,0.09112510484362882,0.06266414688088502,0.13248688814968423,956.5155033519696,,,,,
filtered,2015-02-23,297.0,-0.00307186,-4.779439092313141,-5.511548826868563,-4.042136145801363,0.09165538537839442,0.06355977905815487,0.13251385501114307,950.9338950314301,,,,,
filtered,2015-02-24,298.0,0.00661124,-4.77936192831723,-5.526101088067177,-4.004418274276127,0.09165892169450433,0.06309898822493887,0.13503663903078317,949.0812523744598,,,,,
filtered,2015-02-25,299.0,-0.01378744,-4.77319230766601,-5.541520085413733,-3.978424323127455,0.09194210864703092,0.06261439703668768,0.1368031617895963,947.7186255748852,,,,,
filtered,2015-02-26,300.0,-0.00445965,-4.782001853507547,-5.58623387490188,-4.012071644073454,0.09153801515996123,0.06123006588604633,0.1345208838091692,945.049814897019,,,,,
filtered,2015-02-27,301.0,-0.00531657,-4.760764412082478,-5.578757488100874,-4.000877214615261,0.09251521087959914,0.06145938406506294,0.13527593720815717,942.4088822075015,,,,,
filtered,2015-03-02,302.0,0.00498154,-4.7516437627282695,-5.543207709942725,-3.9937709882590933,0.09293807374191307,0.06256158452559003,0.13575744283876137,942.3699287361218,,,,,
filtered,2015-03-03,303.0,0.00437861,-4.745991049259334,-5.578028277599349,-3.97160388627794,0.09320112145074519,0.06148179656481096,0.13727048683984486,939.9515913087871,,,,,
filtered,2015-03-04,304.0,0.00474381,-4.7349487458757205,-5.563064297045959,-3.90951976684494,0.09371712212835327,0.06194352794978725,0.14159847275312298,941.2316111118946,,,,,
filtered,2015-03-05,305.0,0.00213716,-4.770313737121214,-5.589194564799405,-3.909359686993633,0.09207453484659865,0.06113949132463735,0.14160980673793439,938.4320204573506,,,,,
filtered,2015-03-06,306.0,0.0035224,-4.797753093903879,-5.6777720488015255,-3.919587128835777,0.09081992792167946,0.05849078699564002,0.14088750211275622,931.5646178323412,,,,,
filtered,2015-03-09,307.0,-0.00859937,-4.8174366749194695,-5.718905696331592,-3.9279993544561527,0.0899304812703141,0.05730010354667415,0.1402961578873931,928.9629733526685,,,,,
filtered,2015-03-10,308.0,0.00206653,-4.849326120254981,-5.753557219253643,-3.9693078841229092,0.08850793587119445,0.056315886396947124,0.13742816399610372,929.4083625686916,,,,,
filtered,2015-03-11,309.0,0.01061102,-4.89576193576279,-5.788546885044302,-3.9777689779428616,0.08647663925963472,0.05533921761421141,0.13684799578128828,930.3089585036953,,,,,
filtered,2015-03-12,310.0,0.00052418,-4.941745963457657,-5.790891107850656,-4.044336386322824,0.08451105018668167,0.05527439188511276,0.13236815399343335,930.4177069679668,,,,,
