t,merton_return,merton_log_price,kou_return,kou_log_price,bates_return,bates_log_price,bates_variance
205,-0.004501442580965298,0.19622467669808846,-0.002449783063585953,0.46326318260323024,-0.004600210842917951,0.19298791139561933,0.02002414538201638
206,-0.0028900240552923173,0.19333465264279615,0.011350428485129183,0.4746136110883594,0.004493259930876958,0.19748117132649629,0.013657256623223401
207,0.010910187493422818,0.20424484013621896,-0.015434545108923226,0.4591790659794362,-0.007102827049452559,0.19037834427704373,0.01746340756129125
208,-0.015874786100629534,0.18837005403558943,-0.028501328665339165,0.43067773731409703,0.00421940598840348,0.1945977502654472,0.014212549771483412
209,-0.02894156965704553,0.1594284843785439,0.010341450531665741,0.4410191878457628,0.0058711327653225565,0.20046888303076976,0.013495936692439195
210,0.009901209539959405,0.1693296939185033,0.0033913917023910556,0.44441057954815383,0.011131760333018048,0.2116006433637878,0.009153361255039596
211,0.0029511507106846913,0.172280844629188,0.01762674387627816,0.462037323424432,0.002141133256418737,0.21374177662020655,0.007864622981712314
212,0.017186502884571797,0.1894673475137598,-0.00879475298807847,0.4532425704363535,-0.0024571332791267775,0.21128464334107977,0.008724147449805202
213,-0.009234993979784833,0.18023235353397496,-0.000336277278622954,0.45290629315773057,-0.005601361937996152,0.20568328140308362,0.006418488685128605
214,-0.0007765182703293183,0.17945583526364564,0.002060157696309184,0.45496645085403975,0.013391808948078399,0.21907509035116202,0.0018513835055239914
215,0.001619916704602875,0.18107575196824852,-0.006589269629705574,0.4483771812243342,-0.00030664232899219046,0.21876844802216983,0.002625830208218005
216,-0.007029510621411911,0.1740462413468366,-0.01028996390013226,0.4380872173242019,-0.0030606276510186936,0.21570782037115113,0.005293302452872108
217,-0.010730204891838568,0.16331603645499804,0.011023690511722306,0.4491109078359242,-0.043187235254102174,0.17252058511704896,0.009523342909387535
218,0.010583449520015997,0.17389948597501403,-0.016514379369281684,0.43259652846664254,-0.1068868373359684,0.06563374778108055,0.011784108545973542
219,-0.01695462036098805,0.15694486561402599,-0.012210150487416527,0.420386377979226,0.0016393666266419915,0.06727311440772255,0.010997074456313932
220,-0.012650391479122863,0.14429447413490312,-0.0007520656620534916,0.4196343123171725,-0.0006338090036691058,0.06663930540405344,0.01590946787008183
221,-0.0011923066537598281,0.1431021674811433,0.012594913673278696,0.4322292259904512,0.005173164244114112,0.07181246964816755,0.015660494328807867
222,0.012154672681572332,0.15525684016271563,-0.005827039841741155,0.42640218614871006,0.0019059713645245696,0.07371844101269212,0.0190670406649117
223,-0.006267280833447492,0.14898955932926813,-0.00734372356292784,0.4190584625857822,-0.014216672159887409,0.05950176885280471,0.024578930147503168
224,-0.007783964554634176,0.14120559477463396,-0.0014847836869293363,0.4175736788988529,-0.0028911329005275876,0.056610635952277125,0.02578052556579385
225,-0.0019250246786356728,0.13928057009599829,0.005459257659162164,0.42303293655801505,-0.015854178058689494,0.04075645789358763,0.0335232622549095
226,0.005019016667455828,0.1442995867634541,-0.0034192286627396373,0.4196137078952754,-0.02910919840206286,0.011647259491524769,0.04723751406748909
227,-0.0038594696544460017,0.1404401171090081,0.01434520950824636,0.43395891740352177,-0.00932897221091275,0.0023182872806120185,0.04407709603139954
228,0.013904968516540023,0.15434508562554813,0.014942015763962702,0.4489009331674845,0.005071414499401572,0.00738970178001359,0.05363066850535094
229,0.014501774772256365,0.1688468603978045,-0.0007527066836970908,0.4481482264837874,0.0060881361428688305,0.013477837922882421,0.05051109406619185
230,-0.0011929476754033996,0.1676539127224011,0.025479918703554927,0.4736281451873423,0.0092881517088593,0.022765989631741722,0.05353298264439534
231,0.025039677711848563,0.19269359043424966,0.00177359103871233,0.47540173622605464,-0.005913712736869754,0.016852276894871968,0.052992187990057414
232,0.0013333500470059934,0.19402694048125566,0.014458822364409263,0.4898605585904639,0.022161764892341687,0.039014041787213655,0.04275362791444248
233,0.014018581372702899,0.20804552185395855,0.005095763161525768,0.49495632175198967,0.004544702119874948,0.0435587439070886,0.04012414142847259
234,0.004655522169819404,0.21270104402377796,0.004854342623365038,0.4998106643753547,-0.027954732764143755,0.015604011142944848,0.04634163332908855
235,0.004414101631658673,0.21711514565543663,-0.01912719709789984,0.48068346727745487,-0.031019242817284978,-0.01541523167434013,0.05256276272988856
236,-0.019567438089606204,0.19754770756583043,-0.0131782456810291,0.46750522159642577,-0.002470126409189387,-0.017885358083529517,0.05906957471692606
237,-0.013618486672735436,0.183929220893095,-0.002794395885143741,0.464710825711282,-0.015360599392575763,-0.03324595747610528,0.06390354599714616
238,-0.00323463687685005,0.18069458401624494,0.014833677606427953,0.47954450331771,-0.015129725219638943,-0.04837568269574422,0.06369115058091579
239,0.014393436614721589,0.19508802063096653,0.005280185632520251,0.48482468895023023,-0.0031097314323697556,-0.05148541412811398,0.06812933537159005
240,0.004839944640813887,0.19992796527178042,-0.0026831767067859724,0.48214151224344426,0.011940494512906977,-0.039544919615207,0.057456155779974885
241,-0.003123417698492309,0.1968045475732881,0.008700293730475539,0.4908418059739198,-0.0027567590859511465,-0.04230167870115815,0.051667597677511556
242,0.008260052738769202,0.2050646003120573,0.0143027403638043,0.5051445463377241,0.010255233869526807,-0.03204644483163134,0.04620502321226282
243,0.013862499372097908,0.21892709968415522,0.0009793355783084268,0.5061238819160325,-0.0008554214026899112,-0.03290186623432125,0.051991734683143484
244,0.0005390945866021457,0.21946619427075736,0.0037100114781507543,0.5098338933941833,-0.021061859967351597,-0.05396372620167285,0.05454448961516179
245,0.0032697704864444177,0.22273596475720178,0.002052516763235812,0.5118864101574191,0.0045878245559419426,-0.049375901645730906,0.05683172966193552
246,0.0016122757715294755,0.22434824052873126,0.00018406989465713508,0.5120704800520762,-0.01638670061147946,-0.06576260225721037,0.06478346055415521
247,-0.000256171097049257,0.224092069431682,-0.008921084210472219,0.503149395841604,0.00920833042431507,-0.0565542718328953,0.06013788467583699
248,-0.009361325202178528,0.21473074422950347,-0.009828889265807661,0.49332050657579635,0.0028619060882164593,-0.05369236574467884,0.06317361290584705
249,-0.010269130257514025,0.20446161397198945,0.008616068046358671,0.501936574622155,-0.025234441157620205,-0.07892680690229904,0.05898542375769232
250,0.00817582705465228,0.21263744102664173,0.014572801922776324,0.5165093765449313,0.018592944727211513,-0.06033386217508753,0.046673132472797745
251,0.014132560931069932,0.22677000195771166,-0.002706924158127011,0.5138024523868043,0.0017937761382034803,-0.05854008603688405,0.05059237784767661
252,-0.003147165149833292,0.22362283680787837,-0.002989444059587343,0.510813008327217,0.0077536853842160025,-0.05078640065266805,0.045941140069899605
253,-0.003429685051293707,0.22019315175658466,-0.022174076950071175,0.4886389313771458,0.0006020581652272303,-0.05018434248744082,0.04432632777961626
254,-0.022614317941777484,0.19757883381480718,-0.024182402653778745,0.46445652872336707,0.027622593678025237,-0.02256174880941558,0.0431843577443498
255,-0.02462264364548511,0.17295619016932207,0.018082519864431046,0.4825390485877981,-0.011601667114770061,-0.03416341592418564,0.051336909016927244
256,0.01764227887272468,0.19059846904204675,-0.008165128007663836,0.4743739205801343,0.006753179873910033,-0.027410236050275608,0.05527009959901794
257,-0.008605368999370172,0.18199310004267658,-0.036450081764378306,0.437923838815756,0.011388285398279858,-0.01602195065199575,0.054499374112752796
258,-0.03689032275608467,0.1451027772865919,0.031393833718394604,0.4693176725341506,-0.025799379852531328,-0.04182133050452708,0.0638312354580152
259,0.030953592726688295,0.1760563700132802,-0.006150477240771224,0.46316719529337935,-0.019957178625052904,-0.06177850912957998,0.080045214207867
260,-0.00659071823247756,0.16946565178080264,-0.01876675580982562,0.44440043948355373,0.02460441687425019,-0.03717409225532979,0.07239619121760298
261,-0.019206996801531984,0.15025865497927066,0.0021527692549603294,0.44655320873851406,0.0005992474633220446,-0.036574844792007746,0.07290927415822171
262,0.0017125282632539929,0.15197118324252465,0.010862691534039626,0.4574159002725537,-0.01683992756556793,-0.05341477235757568,0.07025965644916608
263,0.01042245054233329,0.16239363378485794,0.00931958727388904,0.46673548754644273,0.030414057531202313,-0.023000714826373364,0.06448555769880875
264,0.008879346282182704,0.17127298006704064,-0.09997756474000413,0.3667579228064386,0.004390428537895327,-0.018610286288478037,0.06285934961666957
265,-0.05261414195464821,0.11865883811239243,-0.004675955004965537,0.36208196780147306,-0.016681687345487542,-0.03529197363396558,0.06753738216157772
266,0.01728853066547313,0.13594736877786556,0.0025560364813729253,0.364638004282846,-0.020064164728733,-0.05535613836269858,0.07714345384171015
267,0.01814571699614842,0.15409308577401398,0.020613064981754414,0.3852510692646004,-0.030875457768302597,-0.08623159613100118,0.08658135825892724
268,0.018791081055750114,0.1728841668297641,-0.01095755300131629,0.3742935162632841,0.02000039272527082,-0.06623120340573035,0.08557498736202096
269,0.0037126072785297337,0.17659677410829383,0.0065983430087714345,0.38089185927205554,-0.015203510804933207,-0.08143471421066356,0.08299025481979327
270,-0.004098649687484857,0.17249812442080897,0.008930849358779136,0.3898227086308347,0.007256860317881961,-0.0741778538927816,0.08807002674880067
271,-0.0051921479088433975,0.16730597651196558,0.015360551147053592,0.40518325977788827,-0.002108095405486718,-0.07628594929826832,0.07967602715039265
272,-0.019267480178106283,0.1480384963338593,-0.009010326389673806,0.39617293338821447,0.004243161172108503,-0.07204278812615982,0.07625380974308328
273,-0.006328650663431357,0.14170984567042794,-0.009510041928493973,0.3866628914597205,0.004786290582632552,-0.06725649754352726,0.07086458564115694
274,-0.029705614571856054,0.11200423109857188,-0.0013585723351070556,0.38530431912461344,0.005620829706420673,-0.06163566783710659,0.06601713624476374
275,-0.02078827162650354,0.09121595947206834,-0.0011060699679359964,0.38419824915667744,0.00482957217315938,-0.05680609566394721,0.05736801380537688
276,0.003579526967597793,0.09479548643966614,-0.01180688888732373,0.3723913602693537,0.022118095946888718,-0.03468799971705849,0.04317000748893988
277,-0.0027330274028952994,0.09206245903677084,0.009248277375400793,0.3816396376447545,-0.023915871378825823,-0.058603871095884316,0.05177224104580229
278,0.0030216808805042517,0.09508413991727509,0.007911133212853971,0.3895507708576085,-0.0012498872321438786,-0.059853758328028195,0.05834294746203875
279,0.009364698308403599,0.10444883822567869,0.026538984512867403,0.4160897553704759,0.0064472736282391516,-0.05340648469978904,0.06435392204208476
280,0.005310251947589495,0.10975909017326818,-0.0029694139934559605,0.4131203413770199,-0.005658545671047913,-0.059065030370836956,0.06169891252376103
281,0.004193745689967679,0.11395283586323586,-0.012105816310264084,0.40101452506675583,-0.004688932089249649,-0.0637539624600866,0.07103080056046968
282,-0.0006380535077033511,0.11331478235553251,-0.010298322704107132,0.3907162023626487,-0.005242400131303865,-0.06899636259139047,0.08380967785323329
283,-0.009034325252491926,0.10428045710304058,0.005111193635210565,0.39582739599785927,0.032353884432147526,-0.036642478159242944,0.07113934240049984
284,-0.015219640871418486,0.0890608162316221,-0.008745367023985595,0.38708202897387367,0.006538058119205735,-0.03010442004003721,0.08744358324601448
285,-0.0060136767687068715,0.08304713946291523,0.01021519493355666,0.39729722390743033,-0.01280975119673318,-0.04291417123677039,0.09755871621563406
286,-0.0004312591990093123,0.08261588026390591,-0.007326499318442925,0.3899707245889874,-0.009291208721164734,-0.05220537995793512,0.10617289536955783
287,0.0011035592814070544,0.08371943954531297,0.0032677154972655664,0.39323844008625297,0.00604601313472649,-0.046159366823208633,0.10296111525429939
288,0.0118004893861261,0.09551992893143907,4.300017853164917e-05,0.3932814402647846,0.008924252966478127,-0.037235113856730506,0.08472519723574475
289,-0.0015521497049546945,0.09396777922648437,-0.010435617961995547,0.3828458223027891,-0.017635877668361208,-0.054870991525091714,0.08069688033987599
290,0.007368772243763935,0.10133655147024831,-0.017429569565943603,0.36541625273684547,0.0018813097251809963,-0.05298968179991072,0.07493208873669963
291,-0.017785458640738938,0.08355109282950937,0.01662216284763296,0.38203841558447843,-0.022754315731671818,-0.07574399753158254,0.07983380864630119
292,0.0037605708284391692,0.08731166365794854,0.00547856514161299,0.3875169807260914,-0.00044900757555553505,-0.07619300510713807,0.08110599198699472
293,0.002851031838700821,0.09016269549664936,-0.013669140234783772,0.37384784049130765,0.013371414162227147,-0.06282159094491092,0.07614617451937027
294,0.01729359241220972,0.10745628790885908,-0.012608135515175534,0.3612397049761321,-0.0336586087848776,-0.09648019972978852,0.08726866520493845
295,-0.002722189465085942,0.10473409844377314,0.02606304192238168,0.3873027468985138,-0.0015591279900648847,-0.09803932771985341,0.08681845595035825
296,-0.029902932952132463,0.07483116549164068,-0.009651576240181536,0.37765117065833226,0.01795583826245993,-0.08008348945739348,0.07236915640288606
297,-0.003242036583452762,0.07158912890818792,0.021197626433614725,0.398848797091947,-0.01813285671499966,-0.09821634617239314,0.07995991553559656
298,0.009459779577002642,0.08104890848519056,0.004037031123737711,0.4028858282156847,-0.007303484265319488,-0.10551983043771263,0.06594420818081885
299,-0.014364722171035307,0.06668418631415525,-0.019910738299854014,0.3829750899158307,-0.013067973733568355,-0.11858780417128098,0.06692438611951892
300,0.0034256005227360636,0.07010978683689131,-0.004437470693002377,0.3785376192228283,0.0010345422836700036,-0.11755326188761098,0.06435606897328636
301,-0.014941238854207471,0.05516854798268384,0.011137284815885107,0.3896749040387134,-0.010392292674658049,-0.12794555456226903,0.06273334455475632
302,0.023405438585760822,0.07857398656844466,-0.021462949083329408,0.368211954955384,-0.02381506908333439,-0.15176062364560342,0.07295796209486786
303,-0.004881581360059714,0.07369240520838495,-0.0063768351405862345,0.36183511981479777,-0.0021149206595745818,-0.153875544305178,0.08283187416286462
304,-0.015680725014029895,0.058011680194355056,-0.007007388849747109,0.35482773096505066,0.037727509440399265,-0.11614803486477873,0.06744901427592065
305,-0.006099567596222294,0.05191211259813276,0.0077170883696832115,0.36254481933473387,0.00154866307443767,-0.11459937179034106,0.06021687710039226
306,0.003503856196085911,0.05541596879421867,0.006544992231001467,0.36908981156573534,0.00655653611370953,-0.10804283567663153,0.06073428751316182
307,0.00695279061829384,0.06236875941251251,0.007678067684414092,0.37676787925014943,0.015747029095530107,-0.09229580658110142,0.06137422752209717
308,0.01651575559874028,0.07888451501125279,0.0038636712837414877,0.3806315505338909,-0.014610522930296452,-0.10690632951139788,0.06915984701033381
309,-0.007561368758480652,0.07132314625277214,0.006522601409086282,0.3871541519429772,-0.03075658544190278,-0.13766291495330066,0.07760602958401126
310,0.010071200102473352,0.08139434635524549,-0.015260206755498829,0.37189394518747837,0.0024768857429105506,-0.1351860292103901,0.07254678226376256
311,-0.020777300151272653,0.06061704620397284,0.003943905709174911,0.3758378508966533,0.032329789681863036,-0.10285623952852707,0.05969547040658037
312,-0.012571826681579266,0.04804521952239357,0.019182605863217017,0.3950204567598703,-0.0031547351389480116,-0.10601097466747508,0.06097199752610562
313,-0.017478137944925292,0.03056708157746828,0.0013039895685367786,0.3963244463284071,0.007391218169844518,-0.09861975649763056,0.06458745573579702
314,-0.009702961085447315,0.020864120492020966,-0.0069075860416855095,0.38941686028672157,0.0053672628864490785,-0.09325249361118149,0.06573485793359679
315,0.00945251829806272,0.030316638790083686,-0.005821396942917445,0.3835954633438041,-0.0010111226267842943,-0.09426361623796578,0.07114368112357733
316,-0.007276150698180689,0.023040488091902997,0.01806715447457663,0.40166261781838075,0.003952960236980538,-0.09031065600098524,0.07459933544339437
317,-0.005092468768863694,0.017948019323039303,-0.02949870397608889,0.37216391384229186,0.021042445526374687,-0.06926821047461056,0.06846239224596873
318,0.0038472208923291187,0.02179524021536842,0.03301798410396417,0.40518189794625603,0.005938294588954729,-0.06332991588565583,0.04871231041261693
319,0.00639498926944539,0.02819022948481381,-0.023502394744770172,0.38167950320148586,-0.050283174611062784,-0.11361309049671861,0.05773713056906736
320,-0.0047269254764638405,0.02346330400834997,-0.0027065993138515876,0.37897290388763427,0.007652191001846026,-0.10596089949487258,0.04857261407458162
321,-0.01265092205752257,0.0108123819508274,-0.01312789991785468,0.3658450039697796,0.019469973373288874,-0.08649092612158371,0.03934329693041276
322,0.020755128320122516,0.031567510270949915,0.00750764268911952,0.3733526466588991,0.0004365443884356557,-0.08605438173314806,0.04118521511543915
323,-0.0046466829036485545,0.02692082736730136,-0.31494756096200194,0.058405085696897174,0.0021319429716194355,-0.08392243876152862,0.035999887129481524
324,-0.003452500506925752,0.02346832686037561,-0.020904941811448065,0.03750014388544911,4.153759994920958e-05,-0.08388090116157941,0.030403762318745996
325,-0.001933585575030962,0.021534741285344647,-0.004019912463456184,0.033480231421992926,-0.007674021767839087,-0.0915549229294185,0.03707288808987166
326,0.0077610139675228056,0.029295755252867452,-0.0012948992853680091,0.03218533213662492,-0.002965015220795411,-0.09451993815021391,0.037871615732239704
327,-0.018368511177469838,0.010927244075397614,-0.013006354806396205,0.019178977330228712,0.008025006051403008,-0.0864949320988109,0.03089120695257788
328,0.026320629822935683,0.0372478738983333,0.004923535978899565,0.024102513309128278,0.01270806028142206,-0.07378687181738884,0.02516103366285448
329,-0.0037906676627012803,0.03345720623563202,0.003134451865558753,0.02723696517468703,0.004923366766927645,-0.0688635050504612,0.02555659598304588
330,-0.09832284371117525,-0.06486563747554323,-0.0031799211297105848,0.024057044044976446,0.0027988841326043734,-0.06606462091785682,0.0276793980684244
331,0.002530358088378974,-0.06233527938716426,0.0006782000843342205,0.024735244129310666,0.007107097215468622,-0.0589575237023882,0.02035052665669786
332,0.023739636815604565,-0.038595642571559695,-0.003413619516248384,0.021321624613062282,-0.0022212565835655687,-0.06117878028595377,0.020143035839626827
333,0.021472638640278166,-0.01712300393128153,-0.020589727132639953,0.0007318974804223291,0.013724094127668354,-0.047454686158285415,0.02163645703784469
334,0.007857999957779733,-0.009265003973501796,0.006972942147625266,0.0077048396280475955,-0.0005211326053286766,-0.04797581876361409,0.02352371207452966
335,-0.010489736260879836,-0.019754740234381632,-0.03141327055251603,-0.02370843092446844,0.0016627035455280825,-0.04631311521808601,0.02389197330557121
336,0.015735531346991793,-0.0040192088873898385,0.004331007266666909,-0.01937742365780153,-8.604560380087029e-05,-0.04639916082188688,0.021878018189053022
337,-0.020857495793726966,-0.024876704681116805,-0.015691030326037688,-0.03506845398383922,0.0064017048871740576,-0.03999745593471282,0.020180258604672034
338,-0.010910232407389042,-0.035786937088505846,0.0053008750311875075,-0.02976757895265171,0.00649493632142438,-0.03350251961328844,0.01727702492613604
339,-0.0005686793713366098,-0.036355616459842456,0.0057513141520501194,-0.02401626480060159,0.003641159904469532,-0.02986135970881891,0.012979161072720062
340,-0.019896151851712222,-0.05625176831155468,0.005784071348508214,-0.018232193452093377,-0.0030808376250411468,-0.03294219733386006,0.010531755869281387
341,-0.006126406643230227,-0.062378174954784905,0.011189879573244285,-0.007042313878849092,-0.006083078532803744,-0.0390252758666638,0.013547150531414018
342,0.010347335330798839,-0.05203083962398607,0.016669723673298047,0.009627409794448955,-0.001957943383891124,-0.040983219250554925,0.016558803299694343
343,-0.00853474748095226,-0.060565587104938326,-0.004586147635713903,0.0050412621587350515,0.0030676691131229852,-0.03791555013743194,0.017313468134310065
344,0.010989419610011202,-0.049576167494927124,0.010862636092811118,0.01590389825154617,-0.01696816501161353,-0.05488371514904547,0.022800314670033656
345,0.030477197113273482,-0.019098970381653643,-0.004881375940144745,0.011022522311401424,0.0008363569552353525,-0.05404735819381012,0.02300579236804001
346,0.005343830356801874,-0.013755140024851769,0.004856471979609223,0.015878994291010647,0.011840472141157951,-0.042206886052652166,0.02006315752781132
347,0.010749638581537943,-0.0030055014433138256,0.012894219475655173,0.02877321376666582,0.004827764892747069,-0.0373791211599051,0.017261608328157357
348,0.016229482681591703,0.013223981238277878,-0.009516033680262853,0.019257180086402967,0.008665983454319522,-0.028713137705585576,0.013207835281716575
349,-0.005026388627420246,0.008197592610857632,-0.02833426701437314,-0.009077086927970174,0.005416514983125599,-0.023296622722459977,0.009554787517146314
350,0.010422395101104775,0.018619987711962407,-0.01063041240209166,-0.019707499330061835,0.004821117048873325,-0.01847550567358665,0.00887744532219083
351,-0.005321616931851087,0.01329837078011132,0.014921523123424775,-0.004785976206637061,-0.004578676889795692,-0.023054182563382344,0.010140351535212973
352,0.004416230987902885,0.017714601768014204,-0.012087561252294687,-0.016873537458931748,-0.005543495192709504,-0.028597677756091847,0.013845489713010629
353,0.01245397848394883,0.030168580251963034,0.014117816063579638,-0.0027557213953521096,-0.001001496932430443,-0.02959917468852229,0.015184053219797593
354,-0.009956274671969197,0.020212305579993838,-0.010572694305089387,-0.013328415700441496,-0.010182747323425969,-0.03978192201194826,0.02349836431678934
355,-0.028774508006079485,-0.008562202426085647,-0.0018916218083525407,-0.015220037508794037,0.004462441914617643,-0.035319480097330616,0.022844182591250147
356,-0.011070653393798004,-0.01963285581988365,0.0007275374838317007,-0.014492500024962336,-0.0009699834154373449,-0.03628946351276796,0.0286400718199169
357,0.014481282131718433,-0.005151573688165219,-0.012141287563754287,-0.026633787588716623,0.012552211979093883,-0.023737251533674078,0.022187938304227967
358,-0.012527802244001032,-0.01767937593216625,-0.0017549737754316702,-0.028388761364148293,-0.009564035198141856,-0.033301286731815934,0.02758643437533903
359,0.013677575071873296,-0.004001800860292955,-0.018798499721453664,-0.04718726108560196,-0.00032550147782255123,-0.033626788209638485,0.027380454042689194
360,-0.011012935296795728,-0.015014736157088683,-0.003522113507074133,-0.05070937459267609,-0.0019057989555553087,-0.035532587165193794,0.022539002008366393
361,-0.0023318628000588842,-0.017346598957147567,-0.0003122698074895999,-0.05102164440016569,0.002638657949750947,-0.032893929215442846,0.026588992572635466
362,0.0002872964921253572,-0.01705930246502221,-0.027835125027135747,-0.07885676942730144,-0.005539502734810124,-0.03843343195025297,0.03422834894925386
363,-0.01258152855546063,-0.02964083102048284,-0.010727805355805961,-0.0895845747831074,-0.0012920302826477242,-0.039725462232900695,0.03676004809237016
364,-0.0021952147671380103,-0.03183604578762085,0.004459732235416208,-0.08512484254769119,0.0017989956677743474,-0.03792646656512635,0.03459667228784965
365,-0.019238740713160007,-0.05107478650078086,-0.013465206465304497,-0.09859004901299569,-0.017616725008348127,-0.055543191573474475,0.043767270380751455
366,-0.0039623544987804765,-0.055037140999561335,0.006541393414384325,-0.09204865559861136,-0.007403955781797346,-0.06294714735527182,0.04648204720157774
367,-0.0007525107991959434,-0.05578965179875728,0.007812930182527072,-0.08423572541608429,0.061855226372540484,-0.001091920982731337,0.042314539325426705
368,-0.02827536601884209,-0.08406501781759937,0.004403752465812427,-0.07983197295027186,0.0068631995455511905,0.005771278562819854,0.04453076166034694
369,-0.011168046347512298,-0.09523306416511167,0.010698418944112442,-0.06913355400615942,0.015472885266183494,0.02124416382900335,0.04209783810556623
370,0.004019491243709872,-0.0912135729214018,-0.019508997923952137,-0.08864255193011156,0.0071716661301363185,0.028415829959139667,0.034641039706509794
371,-0.013905447457010833,-0.10511902037841263,0.01352027660989659,-0.07512227532021497,-0.015426409536768675,0.012989420422370992,0.03698447920864084
372,0.0061011524226779745,-0.09901786795573465,-0.011959170490910595,-0.08708144581112556,0.010644153741752581,0.023633574164123573,0.03991584169805722
373,0.007372689190820736,-0.09164517876491392,0.002147192363855896,-0.08493425344726967,-0.014042294394080066,0.009591279770043508,0.04391259262435229
374,0.003963511474106077,-0.08768166729080784,0.023547033111342874,-0.06138722033592679,0.0014941667109079834,0.011085446480951491,0.048813691775138536
375,0.010258177952406106,-0.07742348933840174,-0.003783719278320538,-0.06517093961424733,0.005341287406872822,0.016426733887824313,0.04201084702638488
376,-0.019949238915658488,-0.09737272825406022,0.0010437436135233569,-0.06412719600072397,0.0004953765241107605,0.016922110411935073,0.038499986517798075
377,0.013080035618190253,-0.08429269263586997,-0.011889182635774834,-0.07601637863649881,-0.0018142666308562615,0.015107843781078812,0.038134179055892635
378,-0.012399411482616932,-0.0966921041184869,0.023390478710201473,-0.052625899926297334,-0.0007480983832989438,0.014359745397779868,0.03752374563665852
379,0.0017069513721495594,-0.09498515274633734,-0.01070215361147124,-0.06332805353776857,-0.010447522725684643,0.003912222672095225,0.04024569608032059
380,0.023106792119636538,-0.0718783606267008,0.00895800619242619,-0.054370047345342384,0.017920003078285472,0.0218322257503807,0.03338510279263161
381,-0.004223960270026875,-0.07610232089672768,0.016643773369342113,-0.03772627397600027,0.0011825762925415338,0.023014802042922233,0.033420775855844416
382,0.0006035026218170203,-0.07549881827491066,0.010222773927607363,-0.027503500048392908,0.0005160021955327096,0.023530804238454942,0.040603862088628366
383,-0.01232942362748117,-0.08782824190239183,0.005193039063857183,-0.022310460984535724,-0.024948706975123816,-0.0014179027366688739,0.047022313604768405
384,0.022950237718495137,-0.06487800418389669,0.0019529974480024005,-0.020357463536533324,0.009872145481570305,0.008454242744901431,0.04589111842859621
385,-0.011142394603177577,-0.07602039878707427,-0.015225009536863607,-0.03558247307339693,0.014199255961058145,0.022653498705959577,0.04592521074367072
386,0.008517765200719854,-0.06750263358635442,0.022682764661246704,-0.012899708412150226,0.013443097612090824,0.0360965963180504,0.042573429739482166
387,0.016203532377635776,-0.05129910120871864,0.004114857719698063,-0.008784850692452164,0.009524190873751393,0.04562078719180179,0.039861216547322796
388,0.00978253293590102,-0.04151656827281762,0.001051326701279368,-0.007733523991172796,0.01898475461492058,0.06460554180672237,0.022373594607519386
389,0.004752798072150843,-0.036763770200666776,-0.012876973443440465,-0.02061049743461326,-0.01069100591100769,0.05391453589571468,0.025415951408700926
390,0.0015127564562960605,-0.035251013744370716,0.1966665898530458,0.17605609241843254,-0.014649537328027623,0.03926499856768706,0.027470755618463114
391,-0.015665250528569943,-0.05091626427294066,0.004033896380815888,0.18008998879924842,0.026141637162455114,0.06540663573014217,0.025456323992364235
392,0.02224252366954036,-0.028673740603400298,-0.0016570050115108093,0.17843298378773761,-0.0031661908073142703,0.0622404449228279,0.022899590323530363
393,0.003674616727991721,-0.024999123875408577,-0.0010036038777543332,0.17742937990998328,-0.0006210184584514861,0.06161942646437642,0.020232321475284525
394,0.0006110857095730261,-0.02438803816583555,-0.014853024226006928,0.16257635568397635,-0.013839874217456818,0.0477795522469196,0.02320503892852884
395,-0.013317214435146805,-0.037705252600982356,0.005828942266097564,0.16840529795007392,0.004006705730092014,0.05178625797701161,0.023738770889551442
396,-0.02276645709793894,-0.060471709698921294,-0.0006462102457682195,0.1677590877043057,0.008786855376919193,0.060573113353930806,0.018384789144005202
397,0.023106371876187665,-0.03736533782273363,0.014244435641831282,0.18200352334613698,0.0004112480393489576,0.060984361393279764,0.01464763638706925
398,0.0006034288862500625,-0.03676190893648357,0.0013897312241245297,0.1833932545702615,0.003295069344882391,0.06427943073816215,0.01584440717900372
399,0.0010162535141191587,-0.03574565542236441,-0.012753850973299341,0.17063940359696217,0.012653172504254462,0.07693260324241662,0.014925190389582704
400,-0.013178070933292728,-0.048923726355657136,0.005677950176529251,0.17631735377349142,0.00628184733967628,0.0832144505820929,0.01871624384956981
401,-0.008940724571861118,-0.057864450927518254,0.014757911861551565,0.19107526563504298,-0.010081506437770033,0.07313294414432286,0.01999139557004171
402,0.006900019365307222,-0.05096443156221103,-0.01477604974448346,0.17629921589055952,-0.008926959147133248,0.06420598499718962,0.019481294877566765
403,-0.022051168857430886,-0.07301560041964192,0.003636326701728393,0.17993554259228792,0.004194753171307117,0.06840073816849673,0.01827375113906729
404,0.013003888227638621,-0.0600117121920033,-0.006381310501019394,0.17355423209126852,-0.005238964009586608,0.06316177415891013,0.018548304170815863
405,0.013383559298250178,-0.04662815289375312,-0.005449799838901814,0.1681044322523667,0.020076604828162772,0.0832383789870729,0.013034151015061352
406,-0.0101873404940611,-0.05681549338781422,0.004823407778961897,0.1729278400313286,-0.0030046421251952865,0.08023373686187761,0.014322731155799314
407,0.0048008436151100176,-0.0520146497727042,0.00397489712411897,0.17690273715544758,-0.019481001924640078,0.06075273493723753,0.018119574849569435
408,0.016678077413970933,-0.03533657235873327,-0.013455985164829348,0.16344675199061823,-0.018574551257576233,0.0421781836796613,0.021611406855127295
